,cases_70days,icu_beds,commuting_in,commuting_out,density,percent_democrat,percent_in_poverty,pop_over65,median_age,percent_with_bachelors,median_income,pop_2019
934,161,0,2677,4274,54.426815956000006,0.572587655752,30.0,4540,40.3,9.4,33534,26118
935,60,7,4794,5379,61.011636582,0.36987198571,17.1,7122,41.5,17.1,48029,38440
936,27,6,2469,5052,46.459712983,0.224813703668,18.6,5555,42.9,17.2,42025,27767
937,20,5,1826,5767,82.552409907,0.16352824578800002,22.5,7161,44.9,10.8,36192,36004
938,129,30,6862,5679,155.72329979,0.371783216783,18.3,12435,39.4,23.5,43879,70811
939,50,42,10919,3756,139.9697778,0.334036321031,10.1,3737,43.0,32.8,61314,18230
940,162,6,2598,3528,75.244323087,0.4986320109440001,32.1,4802,37.5,11.1,33159,30479
941,51,0,2979,5953,54.43875086,0.385692201992,18.5,4769,42.7,17.8,48818,27260
942,115,0,3044,11733,58.363280283,0.303791567388,13.1,7948,45.4,21.7,59529,41133
943,164,0,1438,1215,12.390252255999998,0.282075696263,17.5,2316,32.0,12.2,44230,18546
944,129,48,23449,10222,196.40196428,0.204972001723,10.1,16793,31.7,27.4,80189,176832
945,3,0,480,278,1.4075090488,0.0825396825397,13.0,294,29.8,22.5,56590,2112
946,2321,99,37036,12993,129.25618245,0.268972820332,19.7,14411,33.8,14.8,41912,117415
947,33,0,418,865,8.4186334778,0.263527054108,17.5,1151,35.3,14.8,45689,7530
948,62,0,4286,6154,73.20952571800001,0.186744868035,15.7,9357,43.6,12.8,45566,46545
949,479,38,10153,4191,200.05917162,0.253987684546,14.5,12617,36.3,25.4,45512,80245
950,16,6,5344,9813,147.97193587,0.223957367933,14.8,11618,46.3,19.5,54440,53382
951,12,0,694,2051,41.457777877,0.131124526183,21.2,3562,38.9,9.4,35685,22068
952,204,0,3973,17580,99.890257551,0.373628318584,12.6,11725,38.6,20.4,61883,88723
953,256,5,2945,4350,58.260962685,0.293424603436,19.1,5596,38.6,16.0,43478,34153
954,244,110,11785,19604,230.15315849,0.355090695475,15.1,98883,48.6,19.4,44517,365579
955,150,10,3520,7464,102.382701,0.303809873821,18.8,16270,45.0,12.4,39578,74521
956,463,69,12783,36216,574.29667346,0.4747496997820001,12.1,71109,44.8,20.3,53377,328297
957,343,12,4649,3975,173.52206295,0.495489891135,23.8,6776,35.3,20.9,42727,44890
958,97,77,6347,4691,230.30172695,0.24886690915800005,13.4,30160,39.4,22.8,51777,174705
959,127,38,2669,3697,104.3793425,0.32685516243,20.8,35532,53.4,17.0,39994,106221
960,99,0,2511,7215,118.7874112,0.17981174943199998,14.9,5337,37.2,26.2,55583,33610
961,121,4,2984,3706,40.020627603,0.110904584882,20.2,6219,44.3,13.1,37887,29709
962,1491,0,2318,3724,6.4197724403,0.653625596227,37.3,10420,34.7,11.7,33652,71887
963,72,12,3089,2399,20.278115144,0.35439312119000005,15.1,26550,40.6,23.0,49164,125922
964,30,24,11305,13600,124.47153319,0.343527400513,17.2,9075,32.5,16.7,47504,78668
965,72,2,860,650,20.086669116,0.433948540776,10.9,4670,49.1,33.5,56168,20356
966,52,0,1306,8053,14.441579212,0.194786155905,5.0,3689,46.1,35.9,98247,26729
967,169,8,1705,2797,19.080333806,0.25809207403900003,11.6,9249,45.1,23.9,52576,42758
968,7,4,1579,935,6.9343223736,0.358237547893,17.1,10463,48.0,22.5,47560,43539
969,44,43,7843,7346,133.93669839,0.440265461541,18.5,40219,37.1,26.5,50945,219186
970,90,28,12950,34018,112.91594941,0.394976913077,8.1,36751,45.8,33.7,81869,192843
971,3,0,19,50,0.7339575398999999,0.334465195246,8.6,241,57.5,43.9,62149,820
972,13,0,502,234,246.91891744,0.647095565272,5.9,1582,40.1,51.7,97525,11399
973,456,48,24467,21743,329.96899188,0.316032997975,11.1,24625,40.5,21.4,62556,151049
974,217,0,18353,27570,143.08457611,0.325131905789,10.7,17957,39.6,22.7,62247,118081
975,62,0,3070,15501,111.28294415,0.300974723278,8.5,10654,42.6,20.1,64121,61550
976,618,20,12434,12630,270.17675623,0.410339166968,15.3,29119,41.9,27.7,51509,153401
977,365,32,17083,10799,189.95680754,0.41088014153,17.3,22793,39.8,21.2,48413,134159
978,18,0,2201,4403,54.840333773999994,0.317519611505,20.6,7041,47.2,12.1,39394,30950
979,317,15,8037,3687,88.821794421,0.351974115692,21.0,8121,39.1,10.6,39764,49348
980,73,0,2682,3759,80.112913384,0.397354014599,23.4,4069,36.6,15.7,42098,25616
981,253,0,2963,9271,104.57619239,0.28211112784200004,13.2,5211,40.2,16.9,56627,33406
982,30,0,8274,9229,141.18140766,0.494489720319,8.7,7465,46.9,35.5,65969,35856
983,18,0,1948,5317,41.355721650999996,0.328629717783,7.4,4450,45.2,21.9,63633,21627
984,292,0,877,2509,24.727984045,0.393123446562,23.7,3480,39.7,13.6,36761,18174
985,112,6,1947,3340,47.104613236000006,0.5717871485939999,21.9,3452,39.5,20.1,38121,19316
986,159,0,5946,4004,85.300632675,0.32767857142900003,9.6,6049,38.9,25.0,65323,36649
987,89,5,3005,1648,49.175348365,0.420034476154,22.3,3644,39.8,19.7,39633,20758
988,87,0,2198,5212,43.900550468999995,0.114178949554,13.7,4005,40.0,13.4,45720,23390
989,416,16,11100,19672,166.15067683,0.477596526229,13.1,12401,31.0,31.4,63274,104897
990,421,0,2023,4384,39.090929753000005,0.424253200569,25.4,3422,36.6,12.8,37212,22786
991,25,6,1018,4256,51.18070712,0.10304139965399996,16.1,3389,36.3,12.6,47246,24500
992,118,179,17360,9555,31.864876138000003,0.519225238181,14.7,36531,41.1,28.7,53833,199070
993,1029,133,27153,15486,237.96434236,0.471294507314,17.0,35070,40.8,21.1,48805,190539
994,187,0,3353,11372,64.924742237,0.28646251481400004,12.7,10281,44.4,13.6,51113,52245
995,11,6,5233,3442,59.531806221000004,0.290333136985,13.1,6006,41.8,17.9,46396,33631
996,52,0,2287,6541,47.655467449,0.293638773192,6.1,2888,38.3,24.4,75955,20934
997,39,0,1663,1498,14.0062449,0.273610856409,8.8,2094,44.3,22.0,57786,9846
998,142,4,2697,7210,95.00263690799999,0.205803571429,16.1,6081,40.0,12.7,47624,35516
999,52,0,1005,6225,54.577519984,0.232595076326,13.4,4589,41.5,13.2,44534,28036
1000,27,0,1858,2728,26.887237429000002,0.373586059309,11.7,4197,43.6,19.8,50893,19650
1001,71,0,2417,2495,45.946536575,0.311975016153,11.0,3613,40.0,20.1,55856,19954
1002,335,24,8607,21747,255.48719537,0.247064701474,5.6,11521,39.9,30.3,73831,78168
1003,386,36,11563,9472,291.08588966,0.4049307590770001,22.5,19153,35.4,24.3,43096,114135
1004,1268,35,36707,12355,445.49761916,0.317041741452,11.5,28443,35.5,19.2,59251,206341
1005,952,44,22435,11205,316.15240015,0.510020581874,9.4,33702,37.5,33.0,64878,226706
1006,196,4,3232,9931,83.61960707600001,0.257772020725,9.3,6707,42.5,17.4,60379,40515
1007,22,0,614,7237,103.63457527,0.202019139762,7.3,2356,41.6,20.2,85899,19351
1008,125,2,1178,4634,48.24798091899999,0.303479886617,27.4,6651,37.9,12.1,37731,40144
1009,66,6,2275,6566,32.398662514,0.158708051466,15.4,5582,37.6,17.5,57005,37497
1010,144,0,2166,2596,16.321107385,0.446680942184,26.9,2694,41.6,12.4,34047,13241
1011,66,4,957,2151,20.758316811,0.423142812646,32.7,2992,42.2,14.7,33659,15670
1012,78,24,1894,4362,50.416623482,0.282814705289,27.3,4930,35.4,12.8,34113,33395
1013,1219,88,11688,5988,251.1116736,0.359186315031,21.3,21822,35.4,24.3,44371,153279
1014,111,14,11644,9021,169.62374182,0.512880801472,18.9,10972,26.3,51.1,57464,97117
1015,55,12,8646,10968,212.61316277,0.316013719921,16.5,11707,34.0,30.5,51897,92987
1016,18,0,1205,6786,112.51640885,0.230769230769,10.0,3322,41.0,20.3,60908,22747
1017,786,25,8986,13140,137.89527245,0.465782937091,24.5,18955,36.4,13.2,35407,130625
1018,84,8,4775,3542,109.114949,0.529651458925,26.9,5960,39.4,15.5,36730,34823
1019,201,21,15268,12940,174.4825438,0.490885444428,14.2,16294,41.4,20.9,50122,94298
1020,439,14,17988,49491,379.08988838,0.328690296923,7.0,27269,38.0,34.8,80428,239859
1021,30,0,2439,7049,68.204307406,0.243929101273,12.9,5580,45.3,13.6,50002,26914
1022,43,6,6917,6594,102.69035818,0.217845303867,11.8,6750,39.9,18.7,53947,41968
1023,432,8,9501,7425,242.21173834,0.420651645323,15.7,9498,38.2,20.9,48984,61779
1024,20,0,2196,1963,62.808841651,0.20266955267,18.8,7817,50.9,19.2,41262,28612
1025,338,27,9967,15285,314.8389384,0.34613624361900003,9.7,28504,47.1,31.8,54012,117417
1026,294,6,10482,13337,113.6165962,0.476485884101,13.0,9519,42.6,22.3,58956,60443
1027,90,0,3418,10662,162.48352625,0.244871194379,10.8,8313,45.0,22.9,60801,42846
1028,682,48,42049,13315,514.14058616,0.56689603061,17.0,37300,31.2,25.0,46779,335509
1029,48,24,8403,5002,83.882314103,0.32939279957,15.6,11197,37.9,19.5,43911,67997
1030,7,0,1738,1841,15.207974670999999,0.18501026694000008,12.9,2110,41.6,21.1,54210,11131
1031,202,20,2759,4539,40.208969052,0.416993798714,15.1,17884,38.9,23.6,49356,107740
1032,50,34,15814,6694,142.63018728,0.267463652885,9.9,12284,39.2,26.7,61579,75783
1033,9,14,2851,2701,64.085817031,0.203686050207,22.1,5450,40.6,15.3,43785,29898
1034,101,20,36993,32446,408.43064059,0.351901849736,11.6,27076,38.1,39.0,68380,168937
1035,287,10,31173,28589,211.95638054,0.424486650505,11.9,18822,34.8,33.1,64282,130817
1036,323,16,22553,40353,333.32935278,0.425359614969,11.3,25025,37.9,28.7,63689,162466
1037,835,0,1427,1646,23.290165081999998,0.249351873674,12.1,3658,35.9,15.6,56818,23595
1038,89,0,1765,5979,69.96925998,0.334006497498,17.6,4465,37.6,17.4,48082,28321
1039,81,0,2253,2612,35.986645721,0.697427174144,32.6,3303,35.3,15.4,31329,25110
1040,32,0,3631,6297,64.637114568,0.17974769282900002,16.5,4512,36.4,15.9,44297,32174
1041,235,6,4669,3696,108.21201709,0.486099931893,27.3,5289,25.8,43.5,39130,49587
1042,83,0,1221,1849,24.018344857,0.426477654974,22.9,2066,42.1,20.4,36311,9775
1043,69,0,670,1883,23.006334151,0.199243630573,18.1,1720,39.8,17.3,43349,9689
1044,41,12,5513,6832,95.396124759,0.432913590968,16.9,7547,36.4,26.9,51751,47581
1045,311,6,7688,16065,108.33200053,0.385075934579,10.8,12142,41.7,27.0,59114,70941
1046,19,0,3330,9740,80.265104847,0.461970046604,11.2,8632,46.1,26.8,60034,43146
1047,1715,10,3477,2763,22.467540524,0.28203887765,23.1,17443,35.0,15.2,46578,123958
1048,621,19,10580,15131,187.98501269,0.402669404517,11.2,11182,42.0,20.9,64524,62385
1049,674,6,6061,11300,138.73110888,0.350613483044,8.7,7561,38.8,24.7,72111,52605
1050,91,0,1627,9024,94.978596256,0.4262525941300001,6.9,4985,43.3,34.5,73463,27270
1051,9,0,857,3208,53.799294298,0.173954880787,24.8,4759,44.4,11.4,34796,23423
1052,78,0,4093,10321,75.768093728,0.35460101673600003,11.3,6684,44.7,23.4,63714,37591
1053,511,0,14180,17250,96.43333689200001,0.256213050142,8.7,14688,41.6,25.9,61375,81948
1054,51,6,6910,22616,103.93210864,0.230716351396,10.4,15857,46.2,28.9,61186,78997
1055,27,0,3821,8766,66.68262973600001,0.328805064627,13.0,6384,44.3,19.2,50580,31605
1056,20,6,4996,2195,23.204230903000003,0.455227572559,25.4,4844,24.6,49.5,45389,50104
1057,346,22,8031,9984,134.50285088,0.313414679102,12.3,12183,40.8,22.5,50774,64964
1058,271,10,1856,783,22.67268587,0.338360330168,11.0,6439,36.9,29.3,60082,38839
1059,101,8,2559,5177,35.662753112,0.441994080436,20.0,7228,42.2,15.2,39079,37677
1060,107,45,13146,11042,162.70848002,0.3555067145220001,15.3,23322,44.6,22.6,48788,109424
1061,95,15,7665,20327,163.56471524,0.333657769625,14.6,26611,44.8,16.2,50381,129274
1062,1258,142,80387,30137,530.20538373,0.493907498463,13.2,44262,39.8,30.5,57979,278299
1063,623,16,10014,20354,181.548044,0.266517928287,13.0,28263,44.2,16.2,48809,141359
1064,12,0,1297,3576,60.534846847,0.185979381443,15.9,2840,37.5,16.4,47508,17297
1065,8,0,534,1606,40.944879201,0.273301737757,16.7,1724,43.7,10.6,44688,8201
1066,143,5,6603,10535,235.82484295,0.210950909715,9.1,13135,47.5,26.3,58186,54068
1067,63,3,4262,9333,81.51538059,0.269708478752,16.5,8718,40.1,17.8,42720,49133
1068,53,10,4135,6332,76.119714867,0.267188168429,16.0,7927,41.9,20.7,50201,42208
1069,40,0,2569,5843,58.016552538,0.261170605613,15.3,5433,43.1,11.6,50819,28907
1070,141,4,5690,6441,125.06836258,0.187600299561,15.9,10108,42.7,15.8,46029,53794
1071,21,0,540,908,19.471410669,0.209106830123,17.6,1613,43.0,11.5,41960,8076
1072,326,6,7811,21578,516.90185253,0.228250312196,9.5,9187,35.4,17.6,61413,83240
1073,229,0,3128,4838,135.75048129,0.270760789279,19.7,3579,38.5,11.4,48831,24936
1074,268,10,3245,2074,73.06502576300001,0.294329303397,23.9,5728,36.2,13.2,39480,43273
1075,24,0,1781,3612,79.11550459,0.195488721805,19.5,4201,39.5,9.8,39513,24789
1076,59,0,474,442,8.1202878844,0.280392959476,25.8,1023,37.7,11.1,37593,6618
1077,173,8,3025,2882,59.684954353,0.349502834309,26.1,7760,40.6,11.4,37233,38001
1078,144,27,6677,6295,89.882616434,0.26481042654,17.3,12424,40.7,15.6,46195,71686
1079,51,0,2557,5455,95.933656468,0.241692841792,19.5,4797,40.1,10.6,45075,28201
1080,185,18,3553,14425,237.20947675,0.382927211607,10.3,31580,50.9,24.4,58975,115081
1081,2,0,714,451,3.1082233059,0.357636941484,8.4,2437,48.7,30.1,60285,11392
1082,32,0,2327,4617,35.337261018,0.398317974412,7.8,5765,49.7,23.8,56832,21235
1083,17,0,1251,2118,22.602039493000003,0.486059708858,21.3,1755,46.2,9.4,42054,8120
1084,627,51,16006,6611,210.50729637,0.557132606843,19.2,25028,29.9,44.4,53251,209689
1085,23,0,2119,3239,52.588936501999996,0.24393080389600005,25.6,3434,37.4,13.2,41440,25286
1086,34,5,4363,4597,34.157766537,0.265302066773,12.6,6662,42.0,15.7,59323,35648
1087,27,20,12924,4533,200.47545154,0.407384376215,9.5,16856,42.9,35.1,64591,93088
1088,18,0,1117,4217,50.716810984,0.304201411161,15.6,6544,49.8,13.8,44635,25449
1089,21,58,5319,2115,71.472800946,0.371364653244,8.3,6901,45.3,33.7,58891,33415
1090,471,12,9738,13387,316.45080426,0.349487480352,8.0,13672,36.5,31.5,89964,113510
1091,366,5,10945,25141,297.01220814,0.299014394101,8.3,15234,40.4,22.8,72739,102855
1092,133,0,2250,2584,34.084547719,0.462484157161,20.3,2798,36.8,12.4,37429,17103
1093,21,0,1851,1937,46.199560286,0.328858545566,17.1,7438,55.8,14.9,38613,24019
1094,44,0,3102,8605,64.38362774699999,0.31095715342700003,7.8,4712,41.2,22.4,67269,28887
1095,26,0,2095,3472,58.140600531000004,0.211318242344,8.4,3020,44.9,23.0,60896,15148
1096,120,4,2174,4876,125.38268259,0.291611479029,15.5,3854,40.7,11.9,44913,23873
1097,108,0,4877,6548,63.446502806999995,0.19319781079,11.1,4824,40.8,18.1,57436,28324
1098,141,6,4101,5733,78.195799548,0.228610354223,12.2,5916,37.9,16.1,54718,37576
1099,287,10,5185,19878,174.54683103,0.193617703656,10.6,11065,41.4,16.9,66151,70489
1100,90,5,3152,1783,31.634899565,0.440730424017,10.6,3661,40.7,25.1,56170,18504
1101,9,0,1533,1376,15.228258331,0.297354497354,10.1,3424,45.5,18.3,55486,14813
1102,29,18,5069,2592,74.696474422,0.434763398577,10.4,8845,44.5,22.7,51939,42450
1103,359,46,25099,21186,377.53372127,0.4748226866800001,12.4,26412,38.3,31.9,59865,172943
1104,695,58,29909,18032,331.91723838,0.51226755173,14.2,26629,40.1,23.2,52642,141879
1105,201,8,4012,5415,78.862673903,0.385710627401,12.7,9737,45.1,19.3,47357,44498
1106,219,0,4260,1905,45.389191751000006,0.12724442715,6.3,5184,33.2,28.1,70162,34855
1107,167,38,15915,7446,376.23008348,0.593217985874,21.4,17779,29.3,45.6,48883,148431
1108,403,0,1217,3595,23.375501733000004,0.3698471514590001,11.4,3284,42.8,16.1,56954,16854
1109,412,4,3421,11832,94.700707541,0.205871613233,25.2,9003,36.2,13.4,40484,62045
1110,83,8,7057,19728,356.7531293,0.312686521713,5.6,8023,39.0,42.2,102136,66799
1111,62,0,8142,12412,314.32036792,0.263781555899,12.6,7542,37.9,29.5,59443,54115
1112,4,4,1043,236,8.5196180086,0.166076487252,11.4,1443,43.5,25.3,51514,5979
1113,96,0,1313,3439,20.071031385999998,0.25999650777,10.5,2477,41.6,21.3,56330,13171
1114,2745,33,11323,12295,118.12055755,0.375049495726,13.8,14776,35.7,23.0,60059,103107
1115,102,20,14868,9251,177.98942936,0.323429128105,13.4,14260,36.3,23.0,52278,110958
1116,3,4,869,1465,25.649019893000002,0.268331005587,32.5,2055,41.6,14.3,31182,12630
1117,70,0,1390,4076,61.900867646,0.166852195424,17.3,3537,40.0,14.6,44624,21315
1118,13,0,973,798,8.302858159400001,0.256658595642,10.9,2227,44.4,16.8,59705,10641
1119,310,20,5172,5823,176.44596321,0.615727153122,26.3,7746,40.7,12.9,40263,44535
1120,329,20,14743,23428,400.30913458,0.422557172557,13.5,26307,39.5,24.0,50480,169509
1121,13,12,3406,1493,53.142457435,0.245240988254,15.3,6148,35.6,28.1,48450,38284
1122,71,14,7272,6045,59.389832161,0.403274843641,12.5,12021,42.0,30.9,54321,59493
1123,16,4,2900,1765,44.785494437,0.612443417124,10.9,3460,39.1,31.6,66607,23382
1124,118,11,7405,7567,94.799776992,0.270453918322,15.9,12162,44.1,19.2,50904,59911
1125,25,12,4478,8638,118.59439775,0.286624891962,13.8,10538,38.9,22.8,56885,62322
1126,38,6,6030,6862,99.609680758,0.215975627172,11.4,7712,40.8,16.0,61699,45672
1127,73,18,8247,8911,143.34021742,0.354043141392,10.0,10577,41.8,16.0,53978,58518
1128,152,13,8373,9901,96.02814193799999,0.278261907604,10.7,6541,40.7,16.9,61645,44731
1129,108,8,6200,19333,123.07519405,0.353882416935,16.1,18238,40.0,18.6,53745,117124
1130,13,18,6643,2510,88.44182194700001,0.186631907346,15.4,11356,42.1,18.4,40887,55928
1131,35,10,6078,6364,148.74295845,0.25289309703,19.0,10506,39.6,14.0,45584,67215
1132,57,0,2417,2423,40.341082461,0.174072377462,10.9,3360,40.6,16.0,53871,19136
1133,46,0,1142,3323,38.869666034,0.18169800235,11.7,2453,37.9,19.0,57047,16132
1134,73,2,2449,6734,52.046688118999995,0.25589630098,11.0,5945,42.3,20.1,53389,32708
1135,316,24,5631,2542,61.295214342,0.190813986816,11.7,5384,36.8,22.4,55226,35099
1136,27,0,1078,1663,21.401899377,0.568483816014,33.4,2054,34.6,11.4,32692,13809
1137,18,5,1990,6773,48.661263911000006,0.25223104834800003,9.0,3553,40.7,19.4,58641,20387
1138,171,172,39315,61353,628.53851175,0.41361443467,7.0,32349,37.1,32.7,68943,249948
1139,29,0,4018,5559,53.157082836,0.246220710506,6.9,3471,41.4,30.3,77838,20729
1140,37,18,4928,3802,70.582263849,0.212153998738,12.6,12221,51.1,21.8,48580,46305
1141,51,10,2155,1244,44.671131616000004,0.344776561113,23.9,3596,27.7,30.0,40395,25343
1142,29,0,5095,9681,53.612240095,0.260783186072,11.7,6956,38.6,22.2,53970,44743
1143,30,0,6898,8069,68.907305178,0.303290158229,7.2,12611,51.5,28.9,70495,48905
1144,90,14,5749,13439,110.72575473,0.405059089098,13.0,13859,42.7,22.3,52945,76576
1145,45,24,735,3266,10.649933772999999,0.274319162657,18.9,10048,35.6,17.8,43527,64615
1147,18,0,2023,4791,37.839714209,0.32812353767,12.0,5600,48.7,26.5,53413,22573
1148,26,0,2239,2396,49.160835028,0.287066881547,20.2,2639,43.0,15.5,41418,12388
1149,60,6,971,2270,16.63634295,0.137032695063,14.4,6072,29.1,29.1,51393,54839
1150,62,0,1864,1721,10.380837609,0.273952462632,15.6,2103,28.3,13.6,52012,19983
1151,215,10,12030,18750,100.30751685,0.326217945724,8.9,14626,42.5,16.5,63608,87839
1152,170,0,4013,10231,23.871752121999997,0.313944362082,10.4,6848,37.1,19.2,65912,43429
1153,73,10,6344,6556,77.012500863,0.419873726958,19.6,16111,49.2,27.2,46058,62680
1154,74,6,3081,6638,55.529790138,0.463455851289,18.2,5738,41.5,13.7,42116,32244
1155,36,8,2271,1209,40.735323883,0.272002742309,11.3,4616,38.8,21.6,55580,28009
1156,50,12,6561,7860,126.96524257,0.237966000596,14.4,17204,45.3,24.6,50529,79546
1157,57,30,10994,14004,189.13291868,0.295809995512,14.7,28785,45.1,21.4,45163,130192
1158,19,6,1567,972,23.63501052,0.299645173131,9.4,2830,38.0,35.5,70093,17526
1159,218,38,9431,3597,40.973936642,0.294799019711,13.3,18279,38.6,30.7,58738,113775
1160,14,0,374,435,2.3024741446,0.259676284307,21.1,593,36.0,19.8,47429,3781
1161,133,0,7126,20566,416.74254951,0.179894379479,11.9,11119,39.9,20.8,55807,67580
1162,121,0,4763,4001,27.064154321,0.505882352941,22.0,3299,37.5,12.6,42785,22383
1163,74,0,1970,1789,30.027404572,0.497150320589,25.9,3424,40.6,14.0,39444,20374
1164,54,0,1678,8533,105.83442339,0.202846379238,16.1,4560,41.2,18.0,51338,29880
1165,82,0,12661,5314,118.95161658,0.59265016789,16.1,5189,28.1,18.3,47685,61435
1166,91,0,2486,11461,75.96834217899999,0.249023914104,8.7,5861,43.1,29.9,74686,35236
1167,37,0,5256,3644,55.485929006999996,0.281717011129,12.7,3449,44.5,20.8,57978,19276
1168,99,0,1266,3784,57.174392586,0.12374948609,18.1,3174,39.4,11.9,44389,19465
1169,209,66,13832,6981,182.60057248,0.250939804901,16.5,17615,39.8,21.0,47993,105882
1170,545,7,3031,4431,49.473233808,0.183772480134,19.2,5100,37.6,12.9,39388,31362
1171,115,6,2758,2716,45.305490493,0.31215590317200004,27.2,4370,40.4,12.1,36408,24573
1174,423,6,3404,5209,56.337434921,0.284857328145,19.7,8274,43.7,18.3,42205,40367
1175,602,4,1012,1367,12.188088015,0.189960832818,14.5,3647,38.4,20.5,53168,22409
1176,80,11,2825,2028,33.273132033,0.498014452184,9.2,8634,39.9,43.9,66219,56221
1177,95,0,3153,11045,89.890218553,0.289504036909,4.3,5676,42.6,32.5,88481,34637
1178,32,0,1954,4681,45.57644914300001,0.249735971274,7.4,4875,49.9,34.0,64850,25388
1179,834,34,26420,19897,471.66376213,0.5330168458160001,14.4,37117,34.2,38.1,55881,265066
1180,2,6,927,1000,23.964595127,0.348451470779,17.1,6445,39.7,21.0,47380,37349
1181,20,8,4137,2254,108.92385888,0.540376178272,11.0,9348,48.4,31.0,56678,39772
1182,159,0,5848,14753,135.54566935,0.296999959404,6.5,8894,44.3,34.9,93751,50381
1183,10,2,2816,3271,44.700376478,0.174506005424,12.2,6227,45.6,20.1,49147,29014
1184,235,17,8934,15446,127.53420101,0.208610777948,14.0,7777,35.4,35.2,58377,63343
1185,237,0,10934,32561,224.61508106,0.277420835246,6.5,9830,35.8,27.4,81850,97238
1186,4,0,587,786,9.998463298899999,0.33748625870300003,11.3,1281,48.9,15.0,51058,4991
1187,105,9,3895,8032,58.386910952,0.274806458748,15.6,8861,42.5,15.9,48860,48980
1188,636,37,11127,18342,344.43604061,0.475140700781,15.7,27643,39.3,19.1,49960,173566
1189,13,0,4019,5246,14.731333366,0.311551778407,12.9,7202,48.9,22.4,48651,29779
1190,294,0,5706,14263,72.476146902,0.321022175618,19.3,7559,37.1,14.4,46229,53431
1191,3,0,372,1015,8.6572817159,0.33924380704,9.5,1772,50.4,19.1,52445,6623
1192,16,0,1899,2069,18.616312523,0.272055030095,8.5,2341,44.5,23.1,60859,10630
1193,577,11,3863,2568,80.97727352,0.372832755401,14.7,6051,39.3,18.0,48226,34969
1194,199,26,8241,2878,100.02217785,0.270572877441,7.6,7013,40.4,22.2,62126,42736
1195,184,3,2829,2825,33.639535385,0.227798810168,19.6,3617,38.3,12.7,44395,25627
1196,28,0,1042,5060,34.818184216,0.13391540990999998,20.0,3232,38.3,8.4,43502,22389
1197,128,2,2156,2720,36.208352151999996,0.328991246353,26.2,3403,38.5,13.5,35103,20122
1198,8,0,1068,1205,22.871229908000004,0.220682663062,16.0,2818,39.3,20.6,41807,14534
1199,152,17,4648,4034,99.0838206,0.380518645521,25.8,6174,27.8,36.5,36525,46742
1200,168,8,2148,2610,30.470948386999996,0.4298609857370001,32.8,6104,33.7,17.8,36298,38158
1201,408,6,1614,1983,39.168791559,0.379395487441,16.1,4821,33.4,27.3,47982,33195
1202,145,6,2366,3994,49.078923673,0.25284508076400003,18.0,4782,40.8,15.0,46742,27102
1203,659,12,11255,26267,183.6394736,0.205517566612,13.8,24213,41.5,15.8,48372,143667
1204,123,0,3072,3225,55.281668343,0.35880862957500004,16.7,5257,43.3,14.7,47757,27173
1205,13,4,2306,3806,90.880676848,0.373853211009,12.8,9725,50.7,31.5,51398,34385
1206,12,0,1302,583,2.2026478757,0.161891768986,10.4,705,38.8,21.0,66383,4424
1207,228,0,3962,7308,103.132638,0.258760913766,12.6,6944,43.2,15.9,52658,40352
1208,27,0,3972,9633,90.64222133700001,0.255043473319,10.0,6904,42.4,14.9,57701,38885
1209,149,6,4586,26543,144.72435257,0.214779491775,10.0,12114,38.7,23.3,62889,81289
1210,30,0,3513,5199,62.711975408,0.217858961303,15.5,7315,40.3,14.6,50951,41100
1211,45,4,2350,1060,48.571508088,0.490087013988,11.0,8015,43.9,24.6,53806,40224
1212,23,0,2951,7790,78.03702170300001,0.201548568747,15.4,7573,40.4,12.6,49161,43161
1213,259,20,12457,38646,312.39289873,0.34234923875100004,9.3,23108,39.3,27.2,67654,157574
1214,114,9,3963,7308,103.27400791,0.241578440808,14.0,8436,43.0,14.8,44715,41494
1215,78,7,1417,1918,32.083799368,0.322987551867,29.1,2754,37.8,12.1,31831,15805
1216,349,67,12991,67372,342.86704813,0.29769083411200004,8.7,31434,39.0,20.2,65150,225081
1217,139,13,8512,16844,112.68290408,0.246558097712,9.2,16999,40.8,20.1,58738,103967
1218,3,0,1005,3254,7.375987557999999,0.302218821729,7.7,2362,47.9,34.0,68381,12221
1219,185,0,849,1254,14.985073815,0.781870711448,29.0,1688,36.4,13.5,32167,10417
1220,271,0,1645,3943,36.372465058,0.29660228066100003,21.2,3425,36.6,16.6,40792,21018
1221,62,12,5472,15251,99.105781763,0.2249556592,9.2,13954,46.3,16.2,49436,64735
1222,73,32,10236,4336,136.32740613,0.229640677966,13.8,12509,36.6,30.5,51962,78871
1223,137,20,8083,7817,204.87412967,0.373369483356,13.5,15319,41.3,23.9,52565,83456
1224,51,8,3204,1876,34.829990059000004,0.245837761247,17.2,6018,31.1,19.8,47202,48954
1225,143,4,1416,1438,5.875570818099999,0.4665830721,28.6,4088,36.8,13.4,38097,26675
1226,36,0,1852,6090,28.797915551,0.236742781657,7.8,3744,40.8,25.4,67897,21578
1227,46,42,6087,3697,52.573032393999995,0.246584511201,12.5,12422,44.5,17.8,50978,60323
1229,30,12,2538,3106,41.469634322,0.406585624926,14.5,7951,46.1,15.9,43096,33911
1230,160,43,8108,5645,104.39103856,0.284963908224,15.4,14171,35.7,20.1,51646,92084
1231,76,20,10425,30904,158.09984849,0.14764327371400002,8.3,19539,39.7,26.8,73718,142878
