,date_0days,cases_0days,deaths_0days,date_60days,cases_60days,deaths_60days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population,commuting_within,commuting_out,commuting_in
928,2020-03-21,2,0,2020-05-20,99,5,50011,0,48816,10296,15807,8870,3100
929,2020-03-21,4,0,2020-05-20,135,6,28087,18,59558,12035,20803,3844,6530
930,2020-03-21,1,0,2020-05-20,16,1,56007,6,15689,3421,6751,913,680
931,2020-03-21,2,0,2020-05-20,25,0,54051,9,32006,9258,6797,6430,4701
932,2020-03-21,1,0,2020-05-20,30,0,54079,0,56644,13622,12716,12945,8453
933,2020-03-21,1,0,2020-05-20,28,1,45053,4,27465,6289,4910,6685,3431
934,2020-03-21,1,0,2020-05-20,80,0,45069,0,27505,6373,5150,4274,2677
935,2020-03-21,1,0,2020-05-20,33,1,45071,7,37914,9371,10296,5379,4794
936,2020-03-21,1,0,2020-05-20,25,1,47017,6,28137,7284,5458,5052,2469
937,2020-03-21,1,0,2020-05-20,20,0,47029,5,35262,9766,7846,5767,1826
938,2020-03-21,2,0,2020-05-20,72,1,45047,30,69981,16269,22018,5679,6862
939,2020-03-21,1,0,2020-05-20,50,0,42093,42,18302,5047,4509,3756,10919
940,2020-03-21,1,0,2020-05-20,135,2,45033,6,31073,6605,7114,3528,2598
941,2020-03-21,1,0,2020-05-20,45,2,45037,0,26620,6610,3964,5953,2979
942,2020-03-21,1,0,2020-05-20,95,2,47047,0,39336,10782,5103,11733,3044
943,2020-03-21,1,0,2020-05-20,139,7,48117,0,18947,3234,7077,1215,1438
944,2020-03-21,1,0,2020-05-20,123,12,48329,48,159883,24676,65484,10222,23449
945,2020-03-21,1,0,2020-05-20,3,1,48359,0,2083,388,490,278,480
946,2020-03-21,2,0,2020-05-20,2196,24,48375,99,121230,19850,39867,12993,37036
947,2020-03-21,1,0,2020-05-20,28,1,48069,0,7891,1688,2353,865,418
948,2020-03-21,3,0,2020-05-20,51,2,47123,0,45698,12263,9623,6154,4286
949,2020-03-21,5,0,2020-05-20,286,5,47141,38,75565,16721,25709,4191,10153
950,2020-03-21,1,0,2020-05-20,9,0,47145,6,52926,15778,10433,9813,5344
951,2020-03-21,2,0,2020-05-20,11,0,47151,0,21949,4657,5544,2051,694
952,2020-03-21,1,0,2020-05-20,152,2,48021,0,80306,16787,14211,17580,3973
953,2020-03-21,1,0,2020-05-20,222,18,28085,5,34542,7781,8491,4350,2945
954,2020-03-21,2,0,2020-05-20,228,5,12083,110,343778,119425,93101,19604,11785
955,2020-03-21,1,0,2020-05-20,135,3,12107,10,72435,21116,16392,7464,3520
956,2020-03-21,1,0,2020-05-20,336,28,12111,69,298763,87591,73223,36216,12783
957,2020-03-21,2,0,2020-05-20,296,14,13009,12,45527,9287,11805,3975,4649
958,2020-03-21,1,0,2020-05-20,86,3,12005,77,180117,40210,74077,4691,6347
959,2020-03-21,1,0,2020-05-20,107,8,12055,38,100177,41387,26971,3697,2669
960,2020-03-21,1,0,2020-05-20,88,1,13187,0,31567,7478,6910,7215,2511
961,2020-03-21,1,0,2020-05-20,108,10,1093,4,30058,8196,7622,3706,2984
962,2020-03-21,3,0,2020-05-20,1080,22,4001,0,71602,14107,14377,3724,2318
963,2020-03-21,1,0,2020-05-20,46,1,4003,12,126516,35231,45069,2399,3089
964,2020-03-21,2,0,2020-05-20,28,1,6115,24,74644,12327,12513,13600,11305
965,2020-03-21,2,0,2020-05-20,69,18,8015,2,18818,6312,7322,650,860
966,2020-03-21,3,0,2020-05-20,48,2,8039,0,24553,5592,4171,8053,1306
967,2020-03-21,1,0,2020-05-20,136,11,8085,8,40908,12041,13623,2797,1705
968,2020-03-21,2,0,2020-05-20,6,0,6093,4,43530,14018,14730,935,1579
969,2020-03-21,1,0,2020-05-20,30,0,6007,43,225207,53616,79201,7346,7843
970,2020-03-21,2,0,2020-05-20,67,0,6017,28,185015,49939,43057,34018,12950
971,2020-03-21,1,0,2020-05-20,3,0,8053,0,820,329,392,50,19
972,2020-03-21,1,0,2020-05-20,12,0,25019,0,10912,2283,5796,234,502
973,2020-03-21,1,0,2020-05-20,364,9,24043,48,149546,33148,44286,21743,24467
974,2020-03-21,1,0,2020-05-20,191,5,26005,0,114145,24717,22783,27570,18353
975,2020-03-21,1,0,2020-05-20,57,1,26015,0,59607,14931,10646,15501,3070
976,2020-03-21,2,0,2020-05-20,552,34,26021,20,154948,39067,54884,12630,12434
977,2020-03-21,1,0,2020-05-20,320,19,26025,32,134327,31227,44776,10799,17083
978,2020-03-21,1,0,2020-05-20,17,2,26035,0,30597,9532,5912,4403,2201
979,2020-03-21,1,0,2020-05-20,281,29,22101,15,52578,11173,17129,3687,8037
980,2020-03-21,1,0,2020-05-20,64,1,24039,0,25801,5570,4136,3759,2682
981,2020-03-21,1,0,2020-05-20,210,0,24011,0,32785,6877,5756,9271,2963
982,2020-03-21,1,0,2020-05-20,28,0,23023,0,35149,9471,8134,9229,8274
983,2020-03-21,1,0,2020-05-20,16,0,27157,0,21490,5929,5768,5317,1948
984,2020-03-21,1,0,2020-05-20,259,10,28007,0,18731,4680,4051,2509,877
985,2020-03-21,1,0,2020-05-20,86,3,28025,6,19990,4730,4139,3340,1947
986,2020-03-21,2,0,2020-05-20,116,0,27147,0,36612,8393,14113,4004,5946
987,2020-03-21,1,0,2020-05-20,63,2,28043,5,21379,4746,6311,1648,3005
988,2020-03-21,3,0,2020-05-20,81,7,28057,0,23439,5355,3953,5212,2198
989,2020-03-21,1,0,2020-05-20,276,3,17037,16,104473,16887,30170,19672,11100
990,2020-03-21,1,0,2020-05-20,367,7,28079,0,22936,4515,3793,4384,2023
991,2020-03-21,1,0,2020-05-20,19,1,28039,6,23545,4774,3809,4256,1018
992,2020-03-21,1,0,2020-05-20,110,13,27137,179,200294,50288,84613,9555,17360
993,2020-03-21,1,0,2020-05-20,957,100,26145,133,193803,47390,63597,15486,27153
994,2020-03-21,1,0,2020-05-20,174,22,26157,0,53569,14012,11306,11372,3353
995,2020-03-21,1,0,2020-05-20,11,2,26165,6,32915,8300,9802,3442,5233
996,2020-03-21,1,0,2020-05-20,40,0,27039,0,20485,4015,4195,6541,2287
997,2020-03-21,1,0,2020-05-20,36,0,27063,0,10104,2709,3941,1498,1663
998,2020-03-21,1,0,2020-05-20,134,1,18103,4,36035,7957,7242,7210,2697
999,2020-03-21,1,0,2020-05-20,52,1,18175,0,27807,6355,5394,6225,1005
1000,2020-03-21,1,0,2020-05-20,25,0,19065,0,20139,5519,7076,2728,1858
1001,2020-03-21,1,0,2020-05-20,49,1,19087,0,19865,4736,6405,2495,2417
1002,2020-03-21,1,0,2020-05-20,306,27,18059,24,72776,15514,13121,21747,8607
1003,2020-03-21,1,1,2020-05-20,297,24,18035,36,115938,25540,41029,9472,11563
1004,2020-03-21,1,0,2020-05-20,782,27,18039,35,202924,38669,77049,12355,36707
1005,2020-03-21,3,0,2020-05-20,902,73,19113,44,220008,45693,101384,11205,22435
1006,2020-03-21,1,0,2020-05-20,176,20,18061,4,39450,9441,8041,9931,3232
1007,2020-03-21,1,0,2020-05-20,16,0,21215,0,18012,3154,1284,7237,614
1008,2020-03-21,1,0,2020-05-20,96,9,22009,2,41095,9096,10040,4634,1178
1009,2020-03-21,1,0,2020-05-20,52,4,22011,6,36598,7788,7697,6566,2275
1010,2020-03-21,1,0,2020-05-20,84,20,22013,0,13806,3706,2459,2596,2166
1011,2020-03-21,1,0,2020-05-20,58,10,22027,4,16296,3960,3430,2151,957
1012,2020-03-21,2,0,2020-05-20,67,1,22039,24,33750,6942,6273,4362,1894
1013,2020-03-21,2,0,2020-05-20,980,34,22073,88,156433,30466,57604,5988,11688
1014,2020-03-21,1,0,2020-05-20,83,1,19169,14,95888,14980,40123,9021,11644
1015,2020-03-21,1,0,2020-05-20,45,1,21151,12,88376,16155,27748,10968,8646
1016,2020-03-21,1,1,2020-05-20,15,1,21005,0,22017,4689,3756,6786,1205
1017,2020-03-22,1,0,2020-05-21,643,13,37155,25,134187,26448,33697,13140,8986
1018,2020-03-22,1,0,2020-05-21,59,0,37165,8,35445,8246,7468,3542,4775
1019,2020-03-22,1,0,2020-05-21,160,3,37127,21,94125,22363,26786,12940,15268
1020,2020-03-22,9,0,2020-05-21,373,17,37179,14,222095,36152,48569,49491,17988
1021,2020-03-22,1,0,2020-05-21,26,2,39019,0,27825,7474,5284,7049,2439
1022,2020-03-22,1,0,2020-05-21,43,0,39027,6,41869,9347,11412,6594,6917
1023,2020-03-22,1,0,2020-05-21,344,3,37105,8,59805,12481,17456,7425,9501
1024,2020-03-22,4,0,2020-05-21,20,1,37039,0,27463,9952,7317,1963,2196
1025,2020-03-22,1,0,2020-05-21,302,41,37089,27,112156,35451,29827,15285,9967
1026,2020-03-22,1,0,2020-05-21,222,6,37077,6,58503,13167,10372,13337,10482
1027,2020-03-22,1,0,2020-05-21,57,2,37059,0,41766,11078,7289,10662,3418
1028,2020-03-22,2,0,2020-05-21,524,14,37051,48,332766,52166,128640,13315,42049
1029,2020-03-22,1,0,2020-05-21,32,6,40101,24,69471,15273,21563,5002,8403
1030,2020-03-22,1,0,2020-05-21,7,0,40103,0,11421,2862,3207,1841,1738
1031,2020-03-22,1,0,2020-05-21,195,2,36089,20,110817,24432,39158,4539,2759
1032,2020-03-22,1,0,2020-05-21,47,1,39063,34,75508,16816,30030,6694,15814
1033,2020-03-22,1,0,2020-05-21,7,1,39053,14,30203,7248,9063,2701,2851
1034,2020-03-22,1,0,2020-05-21,86,5,39057,20,164825,36821,44588,32446,36993
1035,2020-03-22,1,0,2020-05-21,259,43,39173,10,129504,25640,34924,28589,31173
1036,2020-03-22,1,0,2020-05-21,303,55,39133,16,162080,34412,38280,40353,22553
1037,2020-03-22,1,0,2020-05-21,813,7,31047,0,23925,4804,10477,1646,1427
1038,2020-03-22,1,0,2020-05-21,58,1,28137,0,28333,5924,5039,5979,1765
1039,2020-03-22,2,0,2020-05-21,71,3,28133,0,26915,4684,5591,2612,2253
1040,2020-03-22,1,0,2020-05-21,26,2,28115,0,31075,6065,6970,6297,3631
1041,2020-03-22,2,0,2020-05-21,114,8,28105,6,49392,7290,15510,3696,4669
1042,2020-03-22,1,0,2020-05-21,76,1,28097,0,10309,2723,1712,1849,1221
1043,2020-03-22,1,0,2020-05-21,25,1,28155,0,9868,2204,1557,1883,670
1044,2020-03-22,1,0,2020-05-21,36,0,36023,12,48334,10162,16662,6832,5513
1045,2020-03-22,1,0,2020-05-21,294,3,36053,6,71760,16941,16374,16065,7688
1046,2020-03-22,1,0,2020-05-21,16,1,33019,0,43073,11885,11315,9740,3330
1047,2020-03-22,1,0,2020-05-21,1451,99,35045,10,128221,23922,48217,2763,3477
1048,2020-03-22,1,0,2020-05-21,484,24,34033,19,63776,15640,13589,15131,10580
1049,2020-03-22,2,0,2020-05-21,526,5,51047,6,49795,10197,10279,11300,6061
1050,2020-03-22,1,0,2020-05-21,83,6,51065,0,26109,6641,2835,9024,1627
1051,2020-03-22,2,0,2020-05-21,10,0,51105,0,24428,6175,4311,3208,857
1052,2020-03-22,1,0,2020-05-21,64,0,51109,0,34813,9238,5494,10321,4093
1053,2020-03-22,2,0,2020-05-21,434,6,51165,0,78653,18979,20171,17250,14180
1054,2020-03-22,1,0,2020-05-21,41,1,51019,6,77319,21440,12517,22616,6910
1055,2020-03-22,1,0,2020-05-21,25,0,51009,0,31819,8552,5656,8766,3821
1056,2020-03-22,1,0,2020-05-21,19,0,53075,6,47794,6710,18639,2195,4996
1057,2020-03-22,1,0,2020-05-21,342,29,42037,22,66615,16359,19834,9984,8031
1058,2020-03-22,1,0,2020-05-21,211,0,46013,10,38637,8651,19825,783,1856
1059,2020-03-22,1,0,2020-05-21,63,8,45029,8,37581,9996,9334,5177,2559
1060,2020-03-22,1,0,2020-05-21,97,4,42085,45,113623,31083,37895,11042,13146
1061,2020-03-22,1,0,2020-05-21,93,4,42051,15,133160,36302,32121,20327,7665
1062,2020-03-22,1,0,2020-05-21,1034,52,42043,142,273329,61034,100019,30137,80387
1063,2020-03-22,1,0,2020-05-21,548,25,42107,16,144287,38502,41664,20354,10014
1064,2020-03-22,1,0,2020-05-21,12,0,47023,0,17097,3805,3550,3576,1297
1065,2020-03-22,1,0,2020-05-21,7,0,47083,0,8188,2113,1287,1606,534
1066,2020-03-22,1,0,2020-05-21,110,0,47105,5,51024,16724,8881,10535,6603
1067,2020-03-22,1,0,2020-05-21,59,1,47053,3,49222,11692,10653,9333,4262
1068,2020-03-22,1,0,2020-05-21,44,1,47051,10,41397,10550,10287,6332,4135
1069,2020-03-22,1,0,2020-05-21,35,1,47115,0,28355,7204,5870,5843,2569
1070,2020-03-22,1,0,2020-05-21,124,12,47107,4,52569,13164,13924,6441,5690
1071,2020-03-22,1,0,2020-05-21,13,0,47135,0,7882,2130,1762,908,540
1072,2020-03-22,1,1,2020-05-21,276,9,13013,6,75099,12454,9852,21578,7811
1073,2020-03-22,2,0,2020-05-21,205,18,13035,0,23556,4813,3615,4838,3128
1074,2020-03-22,1,0,2020-05-21,218,13,13069,10,43048,7860,13033,2074,3245
1075,2020-03-22,1,0,2020-05-21,20,2,13055,0,24880,5705,5237,3612,1781
1076,2020-03-22,1,0,2020-05-21,46,1,13065,0,6788,1466,1828,442,474
1077,2020-03-22,1,0,2020-05-21,94,7,12027,8,35675,9739,9247,2882,3025
1078,2020-03-22,2,0,2020-05-21,119,2,12023,27,68484,17039,18465,6295,6677
1079,2020-03-22,1,0,2020-05-21,50,2,12007,0,26775,6394,3762,5455,2557
1080,2020-03-22,1,0,2020-05-21,172,4,12035,18,105015,38651,21840,14425,3553
1081,2020-03-22,1,0,2020-05-21,2,0,16085,0,10104,3660,3807,451,714
1082,2020-03-22,1,0,2020-05-21,23,0,17085,0,22046,7704,6179,4617,2327
1083,2020-03-22,1,0,2020-05-21,11,0,13289,0,8323,2395,408,2118,1251
1084,2020-03-22,2,0,2020-05-21,496,7,17019,51,207946,35016,93465,6611,16006
1085,2020-03-22,1,0,2020-05-21,13,0,13267,0,25402,4769,3741,3239,2119
1086,2020-03-22,1,0,2020-05-21,29,2,17105,5,36812,9046,10996,4597,4363
1087,2020-03-22,1,0,2020-05-21,23,5,26055,20,91222,23009,38667,4533,12924
1088,2020-03-22,1,0,2020-05-21,17,1,26051,0,25324,8522,4368,4217,1117
1089,2020-03-22,1,0,2020-05-21,21,2,26047,58,32978,9255,13396,2115,5319
1090,2020-03-22,1,0,2020-05-21,357,13,24037,12,110979,18983,41536,13387,9738
1091,2020-03-22,1,0,2020-05-21,331,20,24015,5,102416,21069,22831,25141,10945
1092,2020-03-22,1,0,2020-05-21,122,12,28017,0,17305,3982,3899,2584,2250
1093,2020-03-22,1,0,2020-05-21,21,0,26143,0,23934,9877,5391,1937,1851
1094,2020-03-22,1,0,2020-05-21,38,1,27079,0,27810,6343,5634,8605,3102
1095,2020-03-22,1,0,2020-05-21,21,1,18159,0,15290,3910,3673,3472,2095
1096,2020-03-22,1,1,2020-05-21,106,3,18143,4,23722,5247,4910,4876,2174
1097,2020-03-22,1,0,2020-05-21,110,6,18137,0,28372,6402,6310,6548,4877
1098,2020-03-22,1,0,2020-05-21,132,6,18133,6,37543,8058,9616,5733,4101
1099,2020-03-22,1,0,2020-05-21,259,24,18109,10,69533,15510,12192,19878,5185
1100,2020-03-22,1,0,2020-05-21,89,8,19157,5,18428,4687,7713,1783,3152
1101,2020-03-22,1,0,2020-05-21,7,0,19109,0,15166,4508,6324,1376,1533
1102,2020-03-22,2,0,2020-05-21,19,1,19033,18,43134,12003,19623,2592,5069
1103,2020-03-22,1,0,2020-05-21,323,9,19163,46,171493,36851,60687,21186,25099
1104,2020-03-22,1,0,2020-05-21,652,25,17161,58,146205,35994,49310,18032,29909
1105,2020-03-22,1,0,2020-05-21,167,2,17177,8,45839,13432,16074,5415,4012
1106,2020-03-22,1,0,2020-05-21,181,0,19167,0,34692,6858,16693,1905,4260
1107,2020-03-22,1,0,2020-05-21,156,10,18105,38,144436,23773,60472,7446,15915
1108,2020-03-22,3,0,2020-05-21,378,23,19171,0,17236,4455,4547,3595,1217
1109,2020-03-22,1,0,2020-05-21,269,15,22001,4,62607,12138,12222,11832,3421
1110,2020-03-22,1,0,2020-05-21,60,3,21185,8,64633,11255,9072,19728,7057
1111,2020-03-22,1,0,2020-05-21,50,0,21113,0,51667,10163,10054,12412,8142
1112,2020-03-22,1,0,2020-05-21,3,0,20123,4,6230,1776,2827,236,1043
1113,2020-03-22,1,0,2020-05-21,36,0,20085,0,13322,3473,3003,3439,1313
1114,2020-03-22,1,0,2020-05-21,2448,23,19193,33,102397,20666,38576,12295,11323
1115,2020-03-22,1,0,2020-05-21,88,2,21093,20,107699,19472,40529,9251,14868
1116,2020-03-22,1,0,2020-05-21,3,0,21025,4,13276,2950,2628,1465,869
1117,2020-03-22,1,0,2020-05-21,44,2,21003,0,20628,4783,4262,4076,1390
1118,2020-03-23,1,0,2020-05-22,11,0,38099,0,10920,2923,4581,798,973
1119,2020-03-23,1,0,2020-05-22,215,18,37181,20,44420,10563,10980,5823,5172
1120,2020-03-23,3,0,2020-05-22,246,12,37001,20,157844,35388,46511,23428,14743
1121,2020-03-23,1,0,2020-05-22,11,2,40123,12,38289,8264,15654,1493,3406
1122,2020-03-23,1,0,2020-05-22,67,6,36077,14,60750,16165,21669,6045,7272
1123,2020-03-23,1,0,2020-05-22,12,0,41027,4,22938,4867,9303,1765,2900
1124,2020-03-23,1,0,2020-05-22,116,17,39167,11,60871,16090,17979,7567,7405
1125,2020-03-23,1,0,2020-05-22,23,1,39083,12,60945,14197,18806,8638,4478
1126,2020-03-23,1,0,2020-05-22,33,0,39091,6,45323,11070,13225,6862,6030
1127,2020-03-23,1,0,2020-05-22,63,9,39143,18,59559,14131,18717,8911,8247
1128,2020-03-23,1,0,2020-05-22,128,7,39097,13,43732,8744,8212,9901,8373
1129,2020-03-23,1,0,2020-05-22,96,0,36075,8,119833,25826,31435,19333,6200
1130,2020-03-23,1,0,2020-05-22,12,2,29213,18,54308,14724,20421,2510,6643
1131,2020-03-23,1,0,2020-05-22,31,2,29187,10,66248,14643,18799,6364,6078
1132,2020-03-23,1,0,2020-05-22,48,0,29157,0,19135,4591,7188,2423,2417
1133,2020-03-23,1,0,2020-05-22,44,1,29135,0,15904,3467,3318,3323,1142
1134,2020-03-23,1,0,2020-05-22,69,2,29107,2,32655,8174,7886,6734,2449
1135,2020-03-23,1,0,2020-05-22,309,3,31119,24,35062,7213,15832,2542,5631
1136,2020-03-23,1,0,2020-05-22,23,1,28135,0,14552,2813,2116,1663,1078
1137,2020-03-23,1,0,2020-05-22,16,0,29049,5,20495,4743,2750,6773,1990
1138,2020-03-23,3,0,2020-05-22,133,1,29047,172,236068,44493,55022,61353,39315
1139,2020-03-23,2,0,2020-05-22,26,1,31177,0,20414,4635,5182,5559,4018
1140,2020-03-23,1,0,2020-05-22,36,1,29029,18,44855,15571,13265,3802,4928
1141,2020-03-23,2,0,2020-05-22,38,0,29001,10,25437,4911,9557,1244,2155
1142,2020-03-23,1,0,2020-05-22,23,1,29027,0,44793,9537,9877,9681,5095
1143,2020-03-23,1,0,2020-05-22,26,0,32005,0,47632,16331,12011,8069,6898
1144,2020-03-23,2,0,2020-05-22,73,1,36011,14,78319,19140,22604,13439,5749
1145,2020-03-23,4,0,2020-05-22,35,2,35005,24,65454,13924,22585,3266,735
1147,2020-03-23,1,0,2020-05-22,13,0,51163,0,22440,7345,4715,4791,2023
1148,2020-03-23,1,0,2020-05-22,17,0,48343,0,12530,3505,2052,2396,2239
1149,2020-03-23,1,0,2020-05-22,40,0,49021,6,48504,7853,17065,2270,971
1150,2020-03-23,1,0,2020-05-22,50,0,53001,0,19261,2912,5869,1721,1864
1151,2020-03-23,2,0,2020-05-22,137,1,55027,10,87833,20377,23948,18750,12030
1152,2020-03-23,1,0,2020-05-22,141,3,53017,0,40585,9148,7574,10231,4013
1153,2020-03-23,2,0,2020-05-22,54,3,45043,10,61065,20484,15910,6556,6344
1154,2020-03-23,1,0,2020-05-22,44,0,45023,6,32424,7881,5429,6638,3081
1155,2020-03-23,1,0,2020-05-22,25,0,46029,8,27963,6325,14044,1209,2271
1156,2020-03-23,2,0,2020-05-22,42,0,45073,12,75926,22702,20334,7860,6561
1157,2020-03-23,1,0,2020-05-22,55,2,42021,30,135871,39200,42765,14004,10994
1158,2020-03-23,1,0,2020-05-22,17,0,46065,6,17572,4017,8604,972,1567
1159,2020-03-23,1,0,2020-05-22,127,1,46103,38,108126,24271,49936,3597,9431
1160,2020-03-23,1,0,2020-05-22,10,0,46085,0,3882,850,1255,435,374
1161,2020-03-23,1,0,2020-05-22,97,0,13047,0,65870,14752,9115,20566,7126
1162,2020-03-23,1,0,2020-05-22,120,4,13033,0,22645,4540,4592,4001,4763
1163,2020-03-23,1,0,2020-05-22,72,1,13303,0,20506,4483,5460,1789,1970
1164,2020-03-23,1,0,2020-05-22,32,1,13195,0,28600,6721,2805,8533,1678
1165,2020-03-23,1,0,2020-05-22,63,0,13179,0,62120,7447,22862,5314,12661
1166,2020-03-23,1,0,2020-05-22,79,4,13145,0,33198,7948,3352,11461,2486
1167,2020-03-23,1,0,2020-05-22,35,0,13211,0,18013,4678,3799,3644,5256
1168,2020-03-23,1,0,2020-05-22,88,3,13229,0,19141,4228,3389,3784,1266
1169,2020-03-23,1,0,2020-05-22,156,3,1069,66,104108,23474,36551,6981,13832
1170,2020-03-23,1,0,2020-05-22,422,5,1059,7,31507,7054,7728,4431,3031
1171,2020-03-23,1,0,2020-05-22,103,8,28091,6,25466,5805,6236,2716,2758
1174,2020-03-23,1,0,2020-05-22,387,62,1123,6,40756,11006,10393,5209,3404
1175,2020-03-23,2,0,2020-05-22,491,3,8075,4,21885,5056,8896,1367,1012
1176,2020-03-23,1,0,2020-05-22,73,1,8067,11,54469,12490,25212,2028,2825
1177,2020-03-23,1,0,2020-05-22,91,11,17133,0,33739,7670,5703,11045,3153
1178,2020-03-23,3,1,2020-05-22,32,2,8119,0,23769,6744,6709,4681,1954
1179,2020-03-23,3,0,2020-05-22,778,47,26077,34,259830,51450,100583,19897,26420
1180,2020-03-23,1,0,2020-05-22,2,0,26033,6,38023,8659,13667,1000,927
1181,2020-03-23,1,0,2020-05-22,20,0,23013,8,39700,12268,16540,2254,4137
1182,2020-03-23,1,0,2020-05-22,141,12,24035,0,49071,12065,10003,14753,5848
1183,2020-03-23,3,0,2020-05-22,7,0,24023,2,29516,8442,10433,3271,2816
1184,2020-03-23,1,0,2020-05-22,215,4,28073,17,60517,10854,11729,15446,8934
1185,2020-03-23,1,0,2020-05-22,193,1,27141,0,92024,13888,13910,32561,10934
1186,2020-03-23,1,0,2020-05-22,3,0,27011,0,5039,1693,1584,786,587
1187,2020-03-23,1,0,2020-05-22,75,0,26123,9,47899,12202,10229,8032,3895
1188,2020-03-23,1,0,2020-05-22,561,26,26121,37,172707,37993,49956,18342,11127
1189,2020-03-23,1,0,2020-05-22,10,2,27021,0,28810,9475,6640,5246,4019
1190,2020-03-23,1,0,2020-05-22,288,22,22099,0,53609,10425,8977,14263,5706
1191,2020-03-23,1,0,2020-05-22,3,0,27073,0,6840,2313,2405,1015,372
1192,2020-03-23,2,0,2020-05-22,11,0,19081,0,10971,3061,3513,2069,1899
1193,2020-03-23,1,0,2020-05-22,462,3,19179,11,35321,8335,13185,2568,3863
1194,2020-03-23,1,0,2020-05-22,171,2,18037,26,42379,9945,18737,2878,8241
1195,2020-03-23,2,0,2020-05-22,182,10,22003,3,25667,4916,5274,2825,2829
1196,2020-03-23,1,0,2020-05-22,26,1,22043,0,22305,4423,1899,5060,1042
1197,2020-03-23,1,0,2020-05-22,114,2,22083,2,20619,4470,5205,2720,2156
1198,2020-03-23,1,0,2020-05-22,7,1,20011,0,14757,3661,5305,1205,1068
1199,2020-03-23,2,0,2020-05-22,133,14,22061,17,47536,8335,16271,4034,4648
1200,2020-03-23,2,0,2020-05-22,145,13,22069,8,39051,8279,11716,2610,2148
1201,2020-03-23,2,0,2020-05-22,379,3,20111,6,33302,6409,14321,1983,1614
1202,2020-03-23,1,0,2020-05-22,114,3,21141,6,26847,6256,6268,3994,2366
1203,2020-03-24,2,0,2020-05-23,549,8,37151,12,142827,32782,35587,26267,11255
1204,2020-03-24,1,0,2020-05-23,84,3,37123,0,27445,7131,6891,3225,3072
1205,2020-03-24,1,0,2020-05-23,11,0,37175,4,33291,12332,9466,3806,2306
1206,2020-03-24,1,0,2020-05-23,12,0,38025,0,4349,1079,1459,583,1302
1207,2020-03-24,2,0,2020-05-23,196,20,36073,0,41584,9631,9482,7308,3962
1208,2020-03-24,1,0,2020-05-23,26,1,39021,0,39005,9346,8024,9633,3972
1209,2020-03-24,1,0,2020-05-23,145,17,40145,6,76830,16229,7431,26543,4586
1210,2020-03-24,1,0,2020-05-23,29,4,40097,0,40929,10002,11407,5199,3513
1211,2020-03-24,1,0,2020-05-23,45,0,41007,4,38021,10800,15783,1060,2350
1212,2020-03-24,1,0,2020-05-23,18,1,39071,0,43031,10469,8797,7790,2951
1213,2020-03-24,2,0,2020-05-23,233,3,39045,20,151526,31843,29674,38646,12457
1214,2020-03-24,1,0,2020-05-23,104,3,39033,9,42231,11322,10437,7308,3963
1215,2020-03-24,1,0,2020-05-23,72,4,29155,7,17344,3691,4401,1918,1417
1216,2020-03-24,4,0,2020-05-23,337,15,29099,67,222639,44346,38000,67372,12991
1217,2020-03-24,1,0,2020-05-23,137,16,29071,13,102413,22817,30787,16844,8512
1218,2020-03-24,1,0,2020-05-23,3,0,30043,0,11625,3437,1898,3254,1005
1219,2020-03-24,1,0,2020-05-23,157,6,28103,0,10942,2193,2508,1254,849
1220,2020-03-24,1,0,2020-05-23,221,3,28101,0,21437,4496,4179,3943,1645
1221,2020-03-24,1,0,2020-05-23,58,3,42005,12,66737,18721,14077,15251,5472
1222,2020-03-24,1,0,2020-05-23,58,2,29031,32,78013,16826,32466,4336,10236
1223,2020-03-24,1,0,2020-05-23,136,5,36015,20,86883,21007,30626,7817,8083
1224,2020-03-24,1,0,2020-05-23,46,0,35009,8,50283,8363,20440,1876,3204
1225,2020-03-24,1,0,2020-05-23,124,4,35006,4,27049,5804,7901,1438,1416
1226,2020-03-24,1,0,2020-05-23,27,1,31155,0,20953,5028,4306,6090,1852
1227,2020-03-24,1,0,2020-05-23,44,3,42015,42,61546,16679,21668,3697,6087
1229,2020-03-24,1,0,2020-05-23,29,0,51083,12,35030,10489,10661,3106,2538
1230,2020-03-24,3,0,2020-05-23,157,7,48469,43,91518,19189,35161,5645,8108
1231,2020-03-24,1,0,2020-05-23,67,1,48367,20,125963,26729,24466,30904,10425
1232,2020-03-24,1,0,2020-05-23,262,3,48355,115,358484,68411,147389,13052,23262
1233,2020-03-24,2,0,2020-05-23,9,0,50019,5,26951,7930,10001,1898,1576
1234,2020-03-24,1,0,2020-05-23,14,0,50005,4,30576,8308,10373,4150,2275
1235,2020-03-24,1,0,2020-05-23,25,0,56037,10,44527,7015,21658,834,3032
1236,2020-03-24,1,0,2020-05-23,51,2,54107,36,86016,22379,29060,7083,10273
1237,2020-03-24,1,0,2020-05-23,19,0,54077,0,33760,8739,6859,6661,1734
1238,2020-03-24,3,0,2020-05-23,39,1,54033,20,68438,17201,23798,5207,12742
