,date_0days,cases_0days,deaths_0days,date_60days,cases_60days,deaths_60days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population
803,2020-03-20,1,0,2020-05-19,29,0,56005,14,48116,6482
804,2020-03-20,1,0,2020-05-19,64,0,56025,14,81023,16036
805,2020-03-20,3,0,2020-05-19,295,6,28121,18,149645,29151
806,2020-03-20,1,0,2020-05-19,62,2,55055,4,84586,18308
807,2020-03-20,1,0,2020-05-19,46,0,55045,6,36869,8908
808,2020-03-20,1,0,2020-05-19,15,0,53055,0,16221,6649
809,2020-03-20,1,0,2020-05-19,10,1,53065,0,43858,13171
810,2020-03-20,1,0,2020-05-19,135,17,54035,0,29123,7844
811,2020-03-20,1,0,2020-05-19,203,16,54039,156,187827,49628
812,2020-03-20,1,0,2020-05-19,42,0,55017,6,63445,14882
813,2020-03-20,1,0,2020-05-19,15,0,55031,0,43503,10444
814,2020-03-20,1,0,2020-05-19,20,0,55033,0,44260,9015
815,2020-03-20,1,0,2020-05-19,147,4,42049,88,277794,63334
816,2020-03-20,2,0,2020-05-19,115,2,45075,20,89116,22393
817,2020-03-20,1,0,2020-05-19,94,3,45077,15,121449,25531
818,2020-03-20,1,1,2020-05-19,547,29,45041,98,138537,30487
819,2020-03-20,1,0,2020-05-19,323,17,45085,17,107379,22798
820,2020-03-20,1,0,2020-05-19,37,1,47001,25,75538,19563
821,2020-03-20,1,0,2020-05-19,76,3,47009,16,127135,32770
822,2020-03-20,1,0,2020-05-19,84,1,47011,27,103666,22968
823,2020-03-20,1,0,2020-05-19,227,5,45031,12,67572,16204
824,2020-03-20,1,0,2020-05-19,4,0,42105,4,17070,5099
825,2020-03-20,1,0,2020-05-19,156,7,45003,35,165707,41209
826,2020-03-20,1,0,2020-05-19,203,15,45015,0,204632,37127
827,2020-03-20,1,0,2020-05-19,293,34,45027,6,34156,10223
828,2020-03-20,2,0,2020-05-19,93,0,47043,6,51341,10824
829,2020-03-20,1,0,2020-05-19,27,2,48147,2,33787,8521
830,2020-03-20,1,0,2020-05-19,24,1,48219,0,23273,4565
831,2020-03-20,1,0,2020-05-19,18,0,48459,0,40506,9637
832,2020-03-20,1,0,2020-05-19,21,0,48067,0,30118,8380
833,2020-03-20,1,0,2020-05-19,46,2,47059,6,68520,18918
834,2020-03-20,1,0,2020-05-19,24,2,47063,20,63465,14917
835,2020-03-20,1,0,2020-05-19,71,0,47119,65,87606,18777
836,2020-03-20,1,0,2020-05-19,407,2,47167,7,61434,11660
837,2020-03-20,1,0,2020-05-19,51,7,48049,12,37787,9428
838,2020-03-20,1,0,2020-05-19,184,11,28113,28,39763,8664
839,2020-03-20,1,0,2020-05-19,99,3,12087,14,76745,22310
840,2020-03-20,1,0,2020-05-19,22,0,8113,0,7804,1475
841,2020-03-20,1,0,2020-05-19,880,66,9011,32,270772,63495
842,2020-03-20,14,0,2020-05-19,418,21,13045,18,114898,20423
843,2020-03-20,2,0,2020-05-19,379,16,13051,78,285506,56014
844,2020-03-20,1,0,2020-05-19,102,7,13207,0,26795,6594
845,2020-03-20,1,0,2020-05-19,451,16,13215,61,198647,34483
846,2020-03-20,1,0,2020-05-19,81,3,13219,0,35972,7602
847,2020-03-20,2,0,2020-05-19,39,3,13227,6,30343,8464
848,2020-03-20,1,0,2020-05-19,169,21,13243,0,7206,2258
849,2020-03-20,2,0,2020-05-19,246,14,13255,22,64192,14777
850,2020-03-20,2,0,2020-05-19,421,39,13261,10,30687,6539
851,2020-03-20,2,0,2020-05-19,199,24,13273,0,8978,2148
852,2020-03-20,1,0,2020-05-19,188,14,13277,20,40531,8091
853,2020-03-20,1,0,2020-05-19,85,12,13287,0,8036,2004
854,2020-03-20,2,0,2020-05-19,201,18,13321,0,20809,5131
855,2020-03-20,1,0,2020-05-19,36,0,13201,0,5884,1561
856,2020-03-20,1,0,2020-05-19,86,1,13085,0,23397,6208
857,2020-03-20,1,0,2020-05-19,445,19,13097,8,140152,22028
858,2020-03-20,1,0,2020-05-19,20,1,13149,0,11607,2692
859,2020-03-20,1,0,2020-05-19,44,1,13171,0,18282,3955
860,2020-03-20,1,0,2020-05-19,13,1,13181,0,7768,2318
861,2020-03-20,1,0,2020-05-19,20,0,8093,0,16900,4718
862,2020-03-20,1,0,2020-05-19,433,4,4027,42,204281,45739
863,2020-03-20,1,0,2020-05-19,70,0,1043,12,81703,19667
864,2020-03-20,1,0,2020-05-19,63,2,1071,10,52326,13441
865,2020-03-20,1,0,2020-05-19,15,0,1075,0,14021,3811
866,2020-03-20,1,0,2020-05-19,116,2,1077,48,92590,23452
867,2020-03-20,1,0,2020-05-19,61,5,1129,0,16746,4103
868,2020-03-20,1,0,2020-05-19,214,24,8014,20,64283,11264
869,2020-03-20,1,0,2020-05-19,8,0,6005,6,37306,12967
870,2020-03-20,4,0,2020-05-19,902,17,6025,28,179957,30768
871,2020-03-20,1,0,2020-05-19,6,0,16011,5,45369,8667
872,2020-03-20,1,0,2020-05-19,280,6,16027,41,207027,36810
873,2020-03-20,1,0,2020-05-19,165,6,24047,6,51559,17655
874,2020-03-20,2,0,2020-05-19,504,15,22079,26,132080,27820
875,2020-03-20,1,0,2020-05-19,742,30,22105,64,128850,24738
876,2020-03-20,1,0,2020-05-19,177,15,28001,15,31583,7493
877,2020-03-20,1,0,2020-05-19,21,1,28037,0,7772,2064
878,2020-03-20,1,0,2020-05-19,49,5,28053,0,8678,1849
879,2020-03-20,1,0,2020-05-19,109,3,28071,24,52744,8639
880,2020-03-20,1,0,2020-05-19,80,0,28077,0,12659,3005
881,2020-03-20,1,0,2020-05-19,96,5,28081,42,84840,16183
882,2020-03-20,1,0,2020-05-19,67,3,28093,0,35981,7858
883,2020-03-20,1,0,2020-05-19,38,1,27025,10,54297,10806
884,2020-03-20,1,0,2020-05-19,318,21,27027,0,62040,10982
885,2020-03-20,2,0,2020-05-19,17,1,27045,0,20825,5688
886,2020-03-20,1,0,2020-05-19,1060,72,18003,170,367747,70976
887,2020-03-20,1,0,2020-05-19,201,21,18053,19,67615,16678
888,2020-03-20,1,0,2020-05-19,417,28,18145,0,44339,10052
889,2020-03-20,1,0,2020-05-19,226,3,18163,154,181831,40560
890,2020-03-20,1,0,2020-05-19,120,7,18167,54,107723,22306
891,2020-03-20,3,0,2020-05-19,66,0,16055,55,150128,36910
892,2020-03-20,1,0,2020-05-19,42,1,17001,25,66787,16968
893,2020-03-20,1,0,2020-05-19,32,5,17021,0,33562,8376
894,2020-03-20,4,0,2020-05-19,189,6,17113,30,173231,29727
895,2020-03-20,1,0,2020-05-19,106,3,22025,0,10044,2388
896,2020-03-20,2,0,2020-05-19,226,16,22031,0,27164,6289
897,2020-03-20,1,0,2020-05-19,47,1,21035,10,38616,8253
898,2020-03-20,1,0,2020-05-19,62,1,20161,8,75696,8478
899,2020-03-20,1,0,2020-05-19,51,0,20155,20,63360,15902
900,2020-03-21,2,0,2020-05-20,160,5,39025,16,202166,43133
901,2020-03-21,2,0,2020-05-20,237,18,36101,8,97539,24270
902,2020-03-21,1,0,2020-05-20,118,3,37035,52,156182,35455
903,2020-03-21,1,0,2020-05-20,183,7,37021,166,252268,64710
904,2020-03-21,2,0,2020-05-20,30,1,39039,8,38311,9084
905,2020-03-21,1,1,2020-05-20,124,4,39043,18,75369,20550
906,2020-03-21,1,0,2020-05-20,27,1,41033,12,84514,28339
907,2020-03-21,1,0,2020-05-20,208,12,42019,35,185984,44846
908,2020-03-21,1,0,2020-05-20,197,9,39089,38,170678,36737
909,2020-03-21,3,0,2020-05-20,17,2,30013,20,81816,19330
910,2020-03-21,1,0,2020-05-20,13,0,30081,5,41387,13513
911,2020-03-21,1,0,2020-05-20,72,0,29101,0,53941,8743
912,2020-03-21,1,0,2020-05-20,54,2,28107,0,34229,7047
913,2020-03-21,1,0,2020-05-20,79,0,28127,0,27215,6069
914,2020-03-21,1,0,2020-05-20,45,2,28143,0,10276,1747
915,2020-03-21,1,0,2020-05-20,65,4,28145,8,28202,6249
916,2020-03-21,1,0,2020-05-20,139,4,28151,22,48002,9825
917,2020-03-21,1,0,2020-05-20,7,1,29013,0,16405,4245
918,2020-03-21,1,0,2020-05-20,27,0,29097,88,118522,23997
919,2020-03-21,1,0,2020-05-20,242,13,33017,17,126552,25034
920,2020-03-21,1,0,2020-05-20,18,0,35025,8,69505,10775
921,2020-03-21,1,0,2020-05-20,120,3,51093,0,36090,9254
922,2020-03-21,1,0,2020-05-20,178,19,51117,10,30959,9967
924,2020-03-21,1,0,2020-05-20,30,1,51067,4,56277,16636
925,2020-03-21,2,0,2020-05-20,77,3,50025,0,43332,12533
926,2020-03-21,1,0,2020-05-20,142,4,51003,12,105105,24260
927,2020-03-21,1,0,2020-05-20,31,3,51023,0,33149,9316
928,2020-03-21,2,0,2020-05-20,99,5,50011,0,48816,10296
929,2020-03-21,4,0,2020-05-20,135,6,28087,18,59558,12035
930,2020-03-21,1,0,2020-05-20,16,1,56007,6,15689,3421
931,2020-03-21,2,0,2020-05-20,25,0,54051,9,32006,9258
932,2020-03-21,1,0,2020-05-20,30,0,54079,0,56644,13622
933,2020-03-21,1,0,2020-05-20,28,1,45053,4,27465,6289
934,2020-03-21,1,0,2020-05-20,80,0,45069,0,27505,6373
935,2020-03-21,1,0,2020-05-20,33,1,45071,7,37914,9371
936,2020-03-21,1,0,2020-05-20,25,1,47017,6,28137,7284
937,2020-03-21,1,0,2020-05-20,20,0,47029,5,35262,9766
938,2020-03-21,2,0,2020-05-20,72,1,45047,30,69981,16269
939,2020-03-21,1,0,2020-05-20,50,0,42093,42,18302,5047
940,2020-03-21,1,0,2020-05-20,135,2,45033,6,31073,6605
941,2020-03-21,1,0,2020-05-20,45,2,45037,0,26620,6610
942,2020-03-21,1,0,2020-05-20,95,2,47047,0,39336,10782
943,2020-03-21,1,0,2020-05-20,139,7,48117,0,18947,3234
944,2020-03-21,1,0,2020-05-20,123,12,48329,48,159883,24676
945,2020-03-21,1,0,2020-05-20,3,1,48359,0,2083,388
946,2020-03-21,2,0,2020-05-20,2196,24,48375,99,121230,19850
947,2020-03-21,1,0,2020-05-20,28,1,48069,0,7891,1688
948,2020-03-21,3,0,2020-05-20,51,2,47123,0,45698,12263
949,2020-03-21,5,0,2020-05-20,286,5,47141,38,75565,16721
950,2020-03-21,1,0,2020-05-20,9,0,47145,6,52926,15778
951,2020-03-21,2,0,2020-05-20,11,0,47151,0,21949,4657
952,2020-03-21,1,0,2020-05-20,152,2,48021,0,80306,16787
953,2020-03-21,1,0,2020-05-20,222,18,28085,5,34542,7781
954,2020-03-21,2,0,2020-05-20,228,5,12083,110,343778,119425
955,2020-03-21,1,0,2020-05-20,135,3,12107,10,72435,21116
956,2020-03-21,1,0,2020-05-20,336,28,12111,69,298763,87591
957,2020-03-21,2,0,2020-05-20,296,14,13009,12,45527,9287
958,2020-03-21,1,0,2020-05-20,86,3,12005,77,180117,40210
959,2020-03-21,1,0,2020-05-20,107,8,12055,38,100177,41387
960,2020-03-21,1,0,2020-05-20,88,1,13187,0,31567,7478
961,2020-03-21,1,0,2020-05-20,108,10,1093,4,30058,8196
962,2020-03-21,3,0,2020-05-20,1080,22,4001,0,71602,14107
963,2020-03-21,1,0,2020-05-20,46,1,4003,12,126516,35231
964,2020-03-21,2,0,2020-05-20,28,1,6115,24,74644,12327
965,2020-03-21,2,0,2020-05-20,69,18,8015,2,18818,6312
966,2020-03-21,3,0,2020-05-20,48,2,8039,0,24553,5592
967,2020-03-21,1,0,2020-05-20,136,11,8085,8,40908,12041
968,2020-03-21,2,0,2020-05-20,6,0,6093,4,43530,14018
969,2020-03-21,1,0,2020-05-20,30,0,6007,43,225207,53616
970,2020-03-21,2,0,2020-05-20,67,0,6017,28,185015,49939
971,2020-03-21,1,0,2020-05-20,3,0,8053,0,820,329
972,2020-03-21,1,0,2020-05-20,12,0,25019,0,10912,2283
973,2020-03-21,1,0,2020-05-20,364,9,24043,48,149546,33148
974,2020-03-21,1,0,2020-05-20,191,5,26005,0,114145,24717
975,2020-03-21,1,0,2020-05-20,57,1,26015,0,59607,14931
976,2020-03-21,2,0,2020-05-20,552,34,26021,20,154948,39067
977,2020-03-21,1,0,2020-05-20,320,19,26025,32,134327,31227
978,2020-03-21,1,0,2020-05-20,17,2,26035,0,30597,9532
979,2020-03-21,1,0,2020-05-20,281,29,22101,15,52578,11173
980,2020-03-21,1,0,2020-05-20,64,1,24039,0,25801,5570
981,2020-03-21,1,0,2020-05-20,210,0,24011,0,32785,6877
982,2020-03-21,1,0,2020-05-20,28,0,23023,0,35149,9471
983,2020-03-21,1,0,2020-05-20,16,0,27157,0,21490,5929
984,2020-03-21,1,0,2020-05-20,259,10,28007,0,18731,4680
985,2020-03-21,1,0,2020-05-20,86,3,28025,6,19990,4730
986,2020-03-21,2,0,2020-05-20,116,0,27147,0,36612,8393
987,2020-03-21,1,0,2020-05-20,63,2,28043,5,21379,4746
988,2020-03-21,3,0,2020-05-20,81,7,28057,0,23439,5355
989,2020-03-21,1,0,2020-05-20,276,3,17037,16,104473,16887
990,2020-03-21,1,0,2020-05-20,367,7,28079,0,22936,4515
991,2020-03-21,1,0,2020-05-20,19,1,28039,6,23545,4774
992,2020-03-21,1,0,2020-05-20,110,13,27137,179,200294,50288
993,2020-03-21,1,0,2020-05-20,957,100,26145,133,193803,47390
994,2020-03-21,1,0,2020-05-20,174,22,26157,0,53569,14012
995,2020-03-21,1,0,2020-05-20,11,2,26165,6,32915,8300
996,2020-03-21,1,0,2020-05-20,40,0,27039,0,20485,4015
997,2020-03-21,1,0,2020-05-20,36,0,27063,0,10104,2709
998,2020-03-21,1,0,2020-05-20,134,1,18103,4,36035,7957
999,2020-03-21,1,0,2020-05-20,52,1,18175,0,27807,6355
1000,2020-03-21,1,0,2020-05-20,25,0,19065,0,20139,5519
1001,2020-03-21,1,0,2020-05-20,49,1,19087,0,19865,4736
1002,2020-03-21,1,0,2020-05-20,306,27,18059,24,72776,15514
1003,2020-03-21,1,1,2020-05-20,297,24,18035,36,115938,25540
1004,2020-03-21,1,0,2020-05-20,782,27,18039,35,202924,38669
1005,2020-03-21,3,0,2020-05-20,902,73,19113,44,220008,45693
1006,2020-03-21,1,0,2020-05-20,176,20,18061,4,39450,9441
1007,2020-03-21,1,0,2020-05-20,16,0,21215,0,18012,3154
1008,2020-03-21,1,0,2020-05-20,96,9,22009,2,41095,9096
1009,2020-03-21,1,0,2020-05-20,52,4,22011,6,36598,7788
1010,2020-03-21,1,0,2020-05-20,84,20,22013,0,13806,3706
1011,2020-03-21,1,0,2020-05-20,58,10,22027,4,16296,3960
1012,2020-03-21,2,0,2020-05-20,67,1,22039,24,33750,6942
1013,2020-03-21,2,0,2020-05-20,980,34,22073,88,156433,30466
1014,2020-03-21,1,0,2020-05-20,83,1,19169,14,95888,14980
1015,2020-03-21,1,0,2020-05-20,45,1,21151,12,88376,16155
1016,2020-03-21,1,1,2020-05-20,15,1,21005,0,22017,4689
1017,2020-03-22,1,0,2020-05-21,643,13,37155,25,134187,26448
1018,2020-03-22,1,0,2020-05-21,59,0,37165,8,35445,8246
1019,2020-03-22,1,0,2020-05-21,160,3,37127,21,94125,22363
1020,2020-03-22,9,0,2020-05-21,373,17,37179,14,222095,36152
1021,2020-03-22,1,0,2020-05-21,26,2,39019,0,27825,7474
1022,2020-03-22,1,0,2020-05-21,43,0,39027,6,41869,9347
1023,2020-03-22,1,0,2020-05-21,344,3,37105,8,59805,12481
1024,2020-03-22,4,0,2020-05-21,20,1,37039,0,27463,9952
1025,2020-03-22,1,0,2020-05-21,302,41,37089,27,112156,35451
1026,2020-03-22,1,0,2020-05-21,222,6,37077,6,58503,13167
1027,2020-03-22,1,0,2020-05-21,57,2,37059,0,41766,11078
1028,2020-03-22,2,0,2020-05-21,524,14,37051,48,332766,52166
1029,2020-03-22,1,0,2020-05-21,32,6,40101,24,69471,15273
1030,2020-03-22,1,0,2020-05-21,7,0,40103,0,11421,2862
1031,2020-03-22,1,0,2020-05-21,195,2,36089,20,110817,24432
1032,2020-03-22,1,0,2020-05-21,47,1,39063,34,75508,16816
1033,2020-03-22,1,0,2020-05-21,7,1,39053,14,30203,7248
1034,2020-03-22,1,0,2020-05-21,86,5,39057,20,164825,36821
1035,2020-03-22,1,0,2020-05-21,259,43,39173,10,129504,25640
1036,2020-03-22,1,0,2020-05-21,303,55,39133,16,162080,34412
1037,2020-03-22,1,0,2020-05-21,813,7,31047,0,23925,4804
1038,2020-03-22,1,0,2020-05-21,58,1,28137,0,28333,5924
1039,2020-03-22,2,0,2020-05-21,71,3,28133,0,26915,4684
1040,2020-03-22,1,0,2020-05-21,26,2,28115,0,31075,6065
1041,2020-03-22,2,0,2020-05-21,114,8,28105,6,49392,7290
1042,2020-03-22,1,0,2020-05-21,76,1,28097,0,10309,2723
1043,2020-03-22,1,0,2020-05-21,25,1,28155,0,9868,2204
1044,2020-03-22,1,0,2020-05-21,36,0,36023,12,48334,10162
1045,2020-03-22,1,0,2020-05-21,294,3,36053,6,71760,16941
1046,2020-03-22,1,0,2020-05-21,16,1,33019,0,43073,11885
1047,2020-03-22,1,0,2020-05-21,1451,99,35045,10,128221,23922
1048,2020-03-22,1,0,2020-05-21,484,24,34033,19,63776,15640
1049,2020-03-22,2,0,2020-05-21,526,5,51047,6,49795,10197
1050,2020-03-22,1,0,2020-05-21,83,6,51065,0,26109,6641
1051,2020-03-22,2,0,2020-05-21,10,0,51105,0,24428,6175
1052,2020-03-22,1,0,2020-05-21,64,0,51109,0,34813,9238
1053,2020-03-22,2,0,2020-05-21,434,6,51165,0,78653,18979
1054,2020-03-22,1,0,2020-05-21,41,1,51019,6,77319,21440
1055,2020-03-22,1,0,2020-05-21,25,0,51009,0,31819,8552
1056,2020-03-22,1,0,2020-05-21,19,0,53075,6,47794,6710
1057,2020-03-22,1,0,2020-05-21,342,29,42037,22,66615,16359
1058,2020-03-22,1,0,2020-05-21,211,0,46013,10,38637,8651
1059,2020-03-22,1,0,2020-05-21,63,8,45029,8,37581,9996
1060,2020-03-22,1,0,2020-05-21,97,4,42085,45,113623,31083
1061,2020-03-22,1,0,2020-05-21,93,4,42051,15,133160,36302
1062,2020-03-22,1,0,2020-05-21,1034,52,42043,142,273329,61034
1063,2020-03-22,1,0,2020-05-21,548,25,42107,16,144287,38502
1064,2020-03-22,1,0,2020-05-21,12,0,47023,0,17097,3805
1065,2020-03-22,1,0,2020-05-21,7,0,47083,0,8188,2113
1066,2020-03-22,1,0,2020-05-21,110,0,47105,5,51024,16724
1067,2020-03-22,1,0,2020-05-21,59,1,47053,3,49222,11692
1068,2020-03-22,1,0,2020-05-21,44,1,47051,10,41397,10550
1069,2020-03-22,1,0,2020-05-21,35,1,47115,0,28355,7204
1070,2020-03-22,1,0,2020-05-21,124,12,47107,4,52569,13164
1071,2020-03-22,1,0,2020-05-21,13,0,47135,0,7882,2130
1072,2020-03-22,1,1,2020-05-21,276,9,13013,6,75099,12454
1073,2020-03-22,2,0,2020-05-21,205,18,13035,0,23556,4813
1074,2020-03-22,1,0,2020-05-21,218,13,13069,10,43048,7860
1075,2020-03-22,1,0,2020-05-21,20,2,13055,0,24880,5705
1076,2020-03-22,1,0,2020-05-21,46,1,13065,0,6788,1466
1077,2020-03-22,1,0,2020-05-21,94,7,12027,8,35675,9739
1078,2020-03-22,2,0,2020-05-21,119,2,12023,27,68484,17039
1079,2020-03-22,1,0,2020-05-21,50,2,12007,0,26775,6394
1080,2020-03-22,1,0,2020-05-21,172,4,12035,18,105015,38651
1081,2020-03-22,1,0,2020-05-21,2,0,16085,0,10104,3660
1082,2020-03-22,1,0,2020-05-21,23,0,17085,0,22046,7704
1083,2020-03-22,1,0,2020-05-21,11,0,13289,0,8323,2395
1084,2020-03-22,2,0,2020-05-21,496,7,17019,51,207946,35016
1085,2020-03-22,1,0,2020-05-21,13,0,13267,0,25402,4769
1086,2020-03-22,1,0,2020-05-21,29,2,17105,5,36812,9046
1087,2020-03-22,1,0,2020-05-21,23,5,26055,20,91222,23009
1088,2020-03-22,1,0,2020-05-21,17,1,26051,0,25324,8522
1089,2020-03-22,1,0,2020-05-21,21,2,26047,58,32978,9255
1090,2020-03-22,1,0,2020-05-21,357,13,24037,12,110979,18983
1091,2020-03-22,1,0,2020-05-21,331,20,24015,5,102416,21069
1092,2020-03-22,1,0,2020-05-21,122,12,28017,0,17305,3982
1093,2020-03-22,1,0,2020-05-21,21,0,26143,0,23934,9877
1094,2020-03-22,1,0,2020-05-21,38,1,27079,0,27810,6343
1095,2020-03-22,1,0,2020-05-21,21,1,18159,0,15290,3910
1096,2020-03-22,1,1,2020-05-21,106,3,18143,4,23722,5247
1097,2020-03-22,1,0,2020-05-21,110,6,18137,0,28372,6402
1098,2020-03-22,1,0,2020-05-21,132,6,18133,6,37543,8058
1099,2020-03-22,1,0,2020-05-21,259,24,18109,10,69533,15510
1100,2020-03-22,1,0,2020-05-21,89,8,19157,5,18428,4687
1101,2020-03-22,1,0,2020-05-21,7,0,19109,0,15166,4508
1102,2020-03-22,2,0,2020-05-21,19,1,19033,18,43134,12003
1103,2020-03-22,1,0,2020-05-21,323,9,19163,46,171493,36851
1104,2020-03-22,1,0,2020-05-21,652,25,17161,58,146205,35994
1105,2020-03-22,1,0,2020-05-21,167,2,17177,8,45839,13432
1106,2020-03-22,1,0,2020-05-21,181,0,19167,0,34692,6858
1107,2020-03-22,1,0,2020-05-21,156,10,18105,38,144436,23773
1108,2020-03-22,3,0,2020-05-21,378,23,19171,0,17236,4455
1109,2020-03-22,1,0,2020-05-21,269,15,22001,4,62607,12138
1110,2020-03-22,1,0,2020-05-21,60,3,21185,8,64633,11255
1111,2020-03-22,1,0,2020-05-21,50,0,21113,0,51667,10163
1112,2020-03-22,1,0,2020-05-21,3,0,20123,4,6230,1776
1113,2020-03-22,1,0,2020-05-21,36,0,20085,0,13322,3473
1114,2020-03-22,1,0,2020-05-21,2448,23,19193,33,102397,20666
1115,2020-03-22,1,0,2020-05-21,88,2,21093,20,107699,19472
1116,2020-03-22,1,0,2020-05-21,3,0,21025,4,13276,2950
1117,2020-03-22,1,0,2020-05-21,44,2,21003,0,20628,4783
1118,2020-03-23,1,0,2020-05-22,11,0,38099,0,10920,2923
1119,2020-03-23,1,0,2020-05-22,215,18,37181,20,44420,10563
1120,2020-03-23,3,0,2020-05-22,246,12,37001,20,157844,35388
1121,2020-03-23,1,0,2020-05-22,11,2,40123,12,38289,8264
1122,2020-03-23,1,0,2020-05-22,67,6,36077,14,60750,16165
1123,2020-03-23,1,0,2020-05-22,12,0,41027,4,22938,4867
1124,2020-03-23,1,0,2020-05-22,116,17,39167,11,60871,16090
1125,2020-03-23,1,0,2020-05-22,23,1,39083,12,60945,14197
1126,2020-03-23,1,0,2020-05-22,33,0,39091,6,45323,11070
1127,2020-03-23,1,0,2020-05-22,63,9,39143,18,59559,14131
1128,2020-03-23,1,0,2020-05-22,128,7,39097,13,43732,8744
1129,2020-03-23,1,0,2020-05-22,96,0,36075,8,119833,25826
1130,2020-03-23,1,0,2020-05-22,12,2,29213,18,54308,14724
1131,2020-03-23,1,0,2020-05-22,31,2,29187,10,66248,14643
1132,2020-03-23,1,0,2020-05-22,48,0,29157,0,19135,4591
1133,2020-03-23,1,0,2020-05-22,44,1,29135,0,15904,3467
1134,2020-03-23,1,0,2020-05-22,69,2,29107,2,32655,8174
1135,2020-03-23,1,0,2020-05-22,309,3,31119,24,35062,7213
1136,2020-03-23,1,0,2020-05-22,23,1,28135,0,14552,2813
1137,2020-03-23,1,0,2020-05-22,16,0,29049,5,20495,4743
1138,2020-03-23,3,0,2020-05-22,133,1,29047,172,236068,44493
1139,2020-03-23,2,0,2020-05-22,26,1,31177,0,20414,4635
1140,2020-03-23,1,0,2020-05-22,36,1,29029,18,44855,15571
1141,2020-03-23,2,0,2020-05-22,38,0,29001,10,25437,4911
1142,2020-03-23,1,0,2020-05-22,23,1,29027,0,44793,9537
1143,2020-03-23,1,0,2020-05-22,26,0,32005,0,47632,16331
1144,2020-03-23,2,0,2020-05-22,73,1,36011,14,78319,19140
1145,2020-03-23,4,0,2020-05-22,35,2,35005,24,65454,13924
1147,2020-03-23,1,0,2020-05-22,13,0,51163,0,22440,7345
1148,2020-03-23,1,0,2020-05-22,17,0,48343,0,12530,3505
1149,2020-03-23,1,0,2020-05-22,40,0,49021,6,48504,7853
1150,2020-03-23,1,0,2020-05-22,50,0,53001,0,19261,2912
1151,2020-03-23,2,0,2020-05-22,137,1,55027,10,87833,20377
1152,2020-03-23,1,0,2020-05-22,141,3,53017,0,40585,9148
1153,2020-03-23,2,0,2020-05-22,54,3,45043,10,61065,20484
1154,2020-03-23,1,0,2020-05-22,44,0,45023,6,32424,7881
1155,2020-03-23,1,0,2020-05-22,25,0,46029,8,27963,6325
1156,2020-03-23,2,0,2020-05-22,42,0,45073,12,75926,22702
1157,2020-03-23,1,0,2020-05-22,55,2,42021,30,135871,39200
1158,2020-03-23,1,0,2020-05-22,17,0,46065,6,17572,4017
1159,2020-03-23,1,0,2020-05-22,127,1,46103,38,108126,24271
1160,2020-03-23,1,0,2020-05-22,10,0,46085,0,3882,850
1161,2020-03-23,1,0,2020-05-22,97,0,13047,0,65870,14752
1162,2020-03-23,1,0,2020-05-22,120,4,13033,0,22645,4540
1163,2020-03-23,1,0,2020-05-22,72,1,13303,0,20506,4483
1164,2020-03-23,1,0,2020-05-22,32,1,13195,0,28600,6721
1165,2020-03-23,1,0,2020-05-22,63,0,13179,0,62120,7447
1166,2020-03-23,1,0,2020-05-22,79,4,13145,0,33198,7948
1167,2020-03-23,1,0,2020-05-22,35,0,13211,0,18013,4678
1168,2020-03-23,1,0,2020-05-22,88,3,13229,0,19141,4228
1169,2020-03-23,1,0,2020-05-22,156,3,1069,66,104108,23474
1170,2020-03-23,1,0,2020-05-22,422,5,1059,7,31507,7054
1171,2020-03-23,1,0,2020-05-22,103,8,28091,6,25466,5805
1174,2020-03-23,1,0,2020-05-22,387,62,1123,6,40756,11006
1175,2020-03-23,2,0,2020-05-22,491,3,8075,4,21885,5056
1176,2020-03-23,1,0,2020-05-22,73,1,8067,11,54469,12490
1177,2020-03-23,1,0,2020-05-22,91,11,17133,0,33739,7670
1178,2020-03-23,3,1,2020-05-22,32,2,8119,0,23769,6744
1179,2020-03-23,3,0,2020-05-22,778,47,26077,34,259830,51450
1180,2020-03-23,1,0,2020-05-22,2,0,26033,6,38023,8659
1181,2020-03-23,1,0,2020-05-22,20,0,23013,8,39700,12268
1182,2020-03-23,1,0,2020-05-22,141,12,24035,0,49071,12065
1183,2020-03-23,3,0,2020-05-22,7,0,24023,2,29516,8442
1184,2020-03-23,1,0,2020-05-22,215,4,28073,17,60517,10854
1185,2020-03-23,1,0,2020-05-22,193,1,27141,0,92024,13888
1186,2020-03-23,1,0,2020-05-22,3,0,27011,0,5039,1693
1187,2020-03-23,1,0,2020-05-22,75,0,26123,9,47899,12202
1188,2020-03-23,1,0,2020-05-22,561,26,26121,37,172707,37993
1189,2020-03-23,1,0,2020-05-22,10,2,27021,0,28810,9475
1190,2020-03-23,1,0,2020-05-22,288,22,22099,0,53609,10425
1191,2020-03-23,1,0,2020-05-22,3,0,27073,0,6840,2313
1192,2020-03-23,2,0,2020-05-22,11,0,19081,0,10971,3061
1193,2020-03-23,1,0,2020-05-22,462,3,19179,11,35321,8335
1194,2020-03-23,1,0,2020-05-22,171,2,18037,26,42379,9945
1195,2020-03-23,2,0,2020-05-22,182,10,22003,3,25667,4916
1196,2020-03-23,1,0,2020-05-22,26,1,22043,0,22305,4423
1197,2020-03-23,1,0,2020-05-22,114,2,22083,2,20619,4470
1198,2020-03-23,1,0,2020-05-22,7,1,20011,0,14757,3661
