res_state_fips,res_county_fips,dest_state_fips,dest_county_fips,workers,margin_of_error
26,099,006,037,29,29
26,125,006,037,70,39
26,129,006,037,3,4
26,139,006,037,20,24
26,145,006,037,19,30
26,147,006,037,16,18
26,163,006,037,86,65
27,003,006,037,44,39
27,009,006,037,23,37
27,019,006,037,20,23
27,021,006,037,5,8
27,027,006,037,4,5
27,035,006,037,10,10
27,037,006,037,38,47
27,039,006,037,1,3
27,049,006,037,3,4
27,053,006,037,14,17
27,055,006,037,10,14
27,057,006,037,3,4
27,065,006,037,10,12
27,075,006,037,8,11
27,109,006,037,6,11
27,123,006,037,26,29
27,137,006,037,3,4
27,139,006,037,18,20
27,145,006,037,4,7
28,007,006,037,1,2
28,033,006,037,49,69
28,041,006,037,2,3
28,045,006,037,37,58
28,047,006,037,21,36
28,059,006,037,24,28
28,077,006,037,40,39
28,089,006,037,8,12
28,125,006,037,6,11
29,003,006,037,1,2
29,009,006,037,2,4
29,041,006,037,5,7
29,091,006,037,3,5
29,095,006,037,20,19
29,113,006,037,30,46
29,121,006,037,1,3
29,183,006,037,13,20
29,189,006,037,32,29
29,510,006,037,57,55
30,013,006,037,9,13
30,029,006,037,25,21
30,059,006,037,6,8
30,081,006,037,13,21
30,111,006,037,23,36
31,055,006,037,33,35
31,109,006,037,28,44
31,147,006,037,1,2
32,001,006,037,6,8
32,003,006,037,1571,296
32,005,006,037,29,23
32,019,006,037,19,32
32,023,006,037,15,25
32,031,006,037,149,75
32,510,006,037,12,20
33,005,006,037,3,4
33,011,006,037,8,12
34,003,006,037,60,42
34,005,006,037,12,13
34,011,006,037,6,9
34,013,006,037,36,31
34,015,006,037,13,15
34,017,006,037,14,12
34,019,006,037,19,30
34,023,006,037,39,48
34,025,006,037,38,31
34,027,006,037,61,68
34,029,006,037,5,8
34,035,006,037,35,52
34,039,006,037,10,15
34,041,006,037,23,27
35,001,006,037,112,99
35,005,006,037,3,4
35,013,006,037,12,20
35,039,006,037,17,27
35,043,006,037,67,74
35,045,006,037,2,5
35,049,006,037,48,47
35,053,006,037,7,11
36,001,006,037,49,46
36,005,006,037,26,28
36,013,006,037,26,38
36,027,006,037,5,8
36,029,006,037,23,30
36,047,006,037,124,52
36,055,006,037,23,21
36,059,006,037,93,77
36,061,006,037,436,131
36,063,006,037,12,21
36,081,006,037,68,54
36,087,006,037,3,4
36,099,006,037,7,12
36,103,006,037,50,50
36,111,006,037,55,76
36,119,006,037,27,24
36,121,006,037,3,4
37,001,006,037,15,17
37,025,006,037,26,29
37,051,006,037,21,33
37,063,006,037,30,36
37,071,006,037,7,12
37,081,006,037,18,28
37,089,006,037,19,22
37,101,006,037,23,36
37,109,006,037,8,14
37,119,006,037,91,91
37,127,006,037,18,30
37,129,006,037,10,16
37,133,006,037,23,38
37,135,006,037,7,11
37,147,006,037,12,21
37,159,006,037,28,35
37,183,006,037,35,30
37,193,006,037,6,10
38,035,006,037,4,5
38,091,006,037,7,8
39,001,006,037,15,24
39,025,006,037,10,16
39,035,006,037,44,38
39,041,006,037,1,4
39,049,006,037,15,17
39,061,006,037,23,30
39,073,006,037,6,9
39,095,006,037,17,27
39,113,006,037,49,50
39,153,006,037,48,33
39,155,006,037,8,12
39,165,006,037,14,24
40,017,006,037,4,8
40,023,006,037,3,6
40,027,006,037,28,32
40,051,006,037,2,4
40,071,006,037,16,14
40,099,006,037,4,7
40,109,006,037,92,75
40,131,006,037,13,20
40,143,006,037,13,20
40,145,006,037,5,8
41,001,006,037,5,7
41,003,006,037,12,20
41,005,006,037,41,37
41,007,006,037,11,18
41,011,006,037,31,36
41,015,006,037,59,88
41,017,006,037,9,15
41,029,006,037,93,83
41,039,006,037,17,20
41,041,006,037,6,10
41,043,006,037,2,3
41,047,006,037,27,31
41,051,006,037,58,45
41,057,006,037,4,7
41,067,006,037,75,56
42,001,006,037,13,20
42,003,006,037,57,32
42,007,006,037,32,44
42,029,006,037,10,15
42,039,006,037,2,3
42,041,006,037,26,31
42,045,006,037,53,38
42,079,006,037,19,30
42,091,006,037,19,20
42,101,006,037,121,87
42,107,006,037,4,7
42,113,006,037,5,6
42,117,006,037,3,4
42,119,006,037,5,7
42,121,006,037,17,19
42,125,006,037,5,7
42,127,006,037,10,15
42,133,006,037,2,4
44,001,006,037,16,25
44,007,006,037,12,19
45,019,006,037,24,34
45,025,006,037,9,17
45,033,006,037,1,3
45,037,006,037,5,9
45,041,006,037,8,15
45,045,006,037,53,38
45,051,006,037,10,13
45,079,006,037,41,47
46,017,006,037,3,5
46,033,006,037,1,5
46,047,006,037,2,4
46,103,006,037,20,23
46,127,006,037,52,70
46,129,006,037,4,5
47,037,006,037,78,43
47,057,006,037,11,16
47,065,006,037,3,4
47,093,006,037,30,34
47,113,006,037,6,9
47,149,006,037,42,62
47,157,006,037,19,22
47,165,006,037,41,53
47,179,006,037,11,17
47,187,006,037,26,38
48,027,006,037,39,48
48,029,006,037,113,87
48,041,006,037,15,23
48,073,006,037,9,15
48,085,006,037,122,68
48,097,006,037,50,63
48,113,006,037,155,105
48,121,006,037,57,41
48,141,006,037,74,65
48,143,006,037,4,5
48,157,006,037,2,6
48,167,006,037,15,17
48,181,006,037,24,36
48,187,006,037,28,45
48,199,006,037,4,9
48,201,006,037,162,107
48,215,006,037,25,40
48,217,006,037,2,4
48,227,006,037,19,34
48,245,006,037,2,4
48,251,006,037,25,41
48,253,006,037,11,33
48,281,006,037,2,6
48,309,006,037,15,23
48,339,006,037,114,112
48,375,006,037,28,40
48,403,006,037,9,15
48,419,006,037,55,53
48,439,006,037,234,128
48,453,006,037,158,86
48,485,006,037,10,15
48,491,006,037,16,25
48,499,006,037,3,5
49,003,006,037,13,16
49,005,006,037,8,9
49,021,006,037,19,29
49,035,006,037,227,93
49,041,006,037,15,22
49,043,006,037,79,56
49,049,006,037,99,85
49,051,006,037,23,29
49,053,006,037,65,48
49,057,006,037,24,31
50,007,006,037,5,7
50,013,006,037,11,16
50,021,006,037,4,5
50,023,006,037,2,6
50,027,006,037,5,6
51,003,006,037,15,24
51,013,006,037,11,17
51,041,006,037,14,15
51,059,006,037,66,50
51,103,006,037,8,13
51,107,006,037,11,19
51,131,006,037,14,21
51,143,006,037,34,53
51,153,006,037,34,43
51,510,006,037,11,17
51,600,006,037,13,20
51,735,006,037,18,28
51,810,006,037,20,24
53,011,006,037,175,87
53,033,006,037,229,97
53,035,006,037,56,40
53,053,006,037,163,89
53,055,006,037,5,7
53,057,006,037,44,58
53,059,006,037,3,4
53,061,006,037,22,21
53,063,006,037,9,14
53,067,006,037,30,37
53,071,006,037,49,55
53,073,006,037,54,59
53,077,006,037,7,13
54,079,006,037,30,50
55,009,006,037,4,6
55,019,006,037,2,3
55,025,006,037,26,28
55,041,006,037,3,5
55,049,006,037,1,4
55,059,006,037,14,15
55,079,006,037,45,31
55,081,006,037,1,4
55,095,006,037,3,4
55,101,006,037,26,33
55,121,006,037,1,2
55,123,006,037,4,6
55,129,006,037,8,10
55,131,006,037,12,20
55,135,006,037,31,29
72,031,006,037,18,20
72,071,006,037,31,49
04,013,006,039,7,9
06,013,006,039,21,33
06,019,006,039,10446,776
06,023,006,039,1,2
06,029,006,039,95,53
06,031,006,039,283,113
06,037,006,039,73,64
06,039,006,039,30551,1345
06,043,006,039,272,128
06,047,006,039,1667,410
06,053,006,039,7,12
06,055,006,039,13,20
06,065,006,039,11,16
06,077,006,039,92,62
06,079,006,039,20,31
06,081,006,039,13,22
06,083,006,039,1,3
06,087,006,039,15,18
06,097,006,039,31,51
06,099,006,039,271,200
06,107,006,039,326,175
06,111,006,039,5,9
12,095,006,039,7,10
16,049,006,039,2,3
17,075,006,039,9,13
21,101,006,039,14,23
22,051,006,039,29,44
32,003,006,039,22,28
48,085,006,039,9,16
48,339,006,039,17,27
49,049,006,039,13,20
53,033,006,039,10,15
04,013,006,041,52,39
06,001,006,041,4823,444
06,005,006,041,41,39
06,007,006,041,31,32
06,009,006,041,17,22
06,013,006,041,8564,752
06,017,006,041,103,86
06,029,006,041,18,30
06,033,006,041,77,50
06,035,006,041,12,27
06,037,006,041,153,103
06,041,006,041,81726,1686
06,045,006,041,223,130
06,047,006,041,18,28
06,053,006,041,24,26
06,055,006,041,1312,264
06,057,006,041,64,55
06,059,006,041,35,27
06,061,006,041,110,78
06,063,006,041,5,8
06,065,006,041,45,36
06,067,006,041,550,175
06,069,006,041,12,19
06,073,006,041,18,23
06,075,006,041,6933,645
06,077,006,041,156,124
06,079,006,041,19,21
06,081,006,041,1004,212
06,083,006,041,9,16
06,085,006,041,323,106
06,087,006,041,30,34
06,089,006,041,16,15
06,093,006,041,22,19
06,095,006,041,5272,627
06,097,006,041,15863,642
06,099,006,041,75,44
06,103,006,041,4,7
06,107,006,041,7,12
06,111,006,041,20,25
06,113,006,041,96,119
06,115,006,041,14,16
09,003,006,041,10,15
13,067,006,041,41,66
20,139,006,041,1,2
26,081,006,041,28,44
27,003,006,041,6,9
27,079,006,041,4,6
32,003,006,041,8,13
32,023,006,041,42,63
32,031,006,041,64,46
36,061,006,041,36,51
36,103,006,041,12,18
37,149,006,041,4,8
39,055,006,041,3,4
41,019,006,041,3,4
41,051,006,041,8,13
42,003,006,041,9,17
48,061,006,041,22,28
48,339,006,041,34,42
49,029,006,041,5,8
53,033,006,041,6,10
04,007,006,043,7,12
06,013,006,043,3,5
06,019,006,043,113,63
06,037,006,043,16,21
06,039,006,043,446,198
06,043,006,043,5096,426
06,047,006,043,98,52
06,049,006,043,12,21
06,067,006,043,39,45
06,077,006,043,9,15
06,099,006,043,16,23
06,107,006,043,26,33
06,109,006,043,22,20
08,031,006,043,8,13
32,005,006,043,3,5
32,510,006,043,14,23
41,011,006,043,22,38
42,101,006,043,9,13
04,013,006,045,14,24
06,001,006,045,55,40
06,005,006,045,5,8
06,007,006,045,18,20
06,013,006,045,54,43
06,021,006,045,16,20
06,023,006,045,19,20
06,033,006,045,1247,263
06,037,006,045,45,34
06,041,006,045,57,65
06,045,006,045,33177,1009
06,055,006,045,36,36
06,057,006,045,14,26
06,061,006,045,20,37
06,065,006,045,39,46
06,067,006,045,180,137
06,069,006,045,4,7
06,071,006,045,10,17
06,073,006,045,17,23
06,075,006,045,11,17
06,077,006,045,16,18
06,081,006,045,21,26
06,085,006,045,19,28
06,089,006,045,14,15
06,095,006,045,7,10
06,097,006,045,970,192
06,101,006,045,5,6
06,109,006,045,10,19
06,113,006,045,3,9
15,003,006,045,4,6
19,019,006,045,7,10
25,001,006,045,11,17
27,123,006,045,19,21
28,035,006,045,5,8
30,063,006,045,11,18
41,047,006,045,12,18
42,091,006,045,8,12
47,157,006,045,15,21
01,043,006,047,42,50
06,001,006,047,28,24
06,007,006,047,34,48
06,009,006,047,5,8
06,013,006,047,32,31
06,017,006,047,23,27
06,019,006,047,843,238
06,031,006,047,7,11
06,033,006,047,84,122
06,037,006,047,175,118
06,039,006,047,1425,360
06,043,006,047,401,129
06,047,006,047,68122,1757
06,053,006,047,23,22
06,055,006,047,23,37
06,059,006,047,3,6
06,061,006,047,63,65
06,065,006,047,1,3
06,067,006,047,183,138
06,069,006,047,63,46
06,071,006,047,10,17
06,073,006,047,9,14
06,077,006,047,363,143
06,081,006,047,38,39
06,085,006,047,185,105
06,095,006,047,31,41
06,099,006,047,6884,675
06,101,006,047,16,26
06,103,006,047,3,5
06,107,006,047,55,39
06,109,006,047,27,22
09,001,006,047,10,15
12,057,006,047,25,41
12,086,006,047,10,17
32,003,006,047,5,7
32,005,006,047,49,53
40,037,006,047,3,6
53,029,006,047,10,17
53,033,006,047,9,13
55,073,006,047,4,6
06,007,006,049,8,14
06,023,006,049,6,7
06,035,006,049,92,56
06,049,006,049,2612,322
06,067,006,049,4,7
06,075,006,049,6,11
06,079,006,049,42,65
06,089,006,049,54,48
06,093,006,049,27,28
32,031,006,049,8,13
41,035,006,049,18,25
41,037,006,049,21,20
06,013,006,051,8,13
06,017,006,051,24,22
06,027,006,051,618,180
06,029,006,051,7,11
06,037,006,051,88,64
06,039,006,051,19,22
06,051,006,051,6418,651
06,059,006,051,26,31
06,073,006,051,56,47
06,083,006,051,10,15
06,113,006,051,7,11
32,005,006,051,269,108
32,019,006,051,76,86
32,031,006,051,6,11
37,133,006,051,56,95
01,089,006,053,34,53
04,013,006,053,18,20
04,027,006,053,260,144
05,103,006,053,2,3
05,119,006,053,6,9
06,001,006,053,291,160
06,007,006,053,17,26
06,011,006,053,17,26
06,013,006,053,330,158
06,017,006,053,50,65
06,019,006,053,528,174
06,025,006,053,30,30
06,029,006,053,183,88
06,031,006,053,17,22
06,037,006,053,501,156
06,039,006,053,50,75
06,043,006,053,44,54
06,047,006,053,303,154
06,053,006,053,159094,3093
06,055,006,053,8,11
06,059,006,053,47,48
06,061,006,053,121,82
06,065,006,053,74,60
06,067,006,053,183,94
06,069,006,053,2545,373
06,071,006,053,137,73
06,073,006,053,228,98
06,077,006,053,136,94
06,079,006,053,1567,283
06,081,006,053,72,41
06,083,006,053,99,72
06,085,006,053,2727,363
06,087,006,053,6583,793
06,089,006,053,39,61
06,095,006,053,38,33
06,097,006,053,16,18
06,099,006,053,67,62
06,101,006,053,33,38
06,103,006,053,2,4
06,107,006,053,55,42
06,109,006,053,12,19
06,111,006,053,42,50
06,113,006,053,2,4
08,005,006,053,11,19
08,059,006,053,8,13
09,001,006,053,8,12
12,111,006,053,7,12
13,021,006,053,86,108
13,313,006,053,7,11
15,009,006,053,3,4
16,083,006,053,12,20
18,057,006,053,35,53
18,097,006,053,2,4
19,117,006,053,8,14
19,163,006,053,1,4
22,005,006,053,22,35
22,051,006,053,12,19
22,103,006,053,24,39
27,053,006,053,39,37
29,183,006,053,21,33
31,055,006,053,13,22
32,019,006,053,28,43
32,031,006,053,30,34
32,510,006,053,20,30
34,005,006,053,10,16
37,051,006,053,25,28
41,017,006,053,14,22
41,039,006,053,6,10
41,041,006,053,5,7
45,079,006,053,14,25
48,201,006,053,4,7
48,355,006,053,22,35
49,011,006,053,5,9
49,043,006,053,4,6
51,009,006,053,5,8
53,015,006,053,15,23
53,033,006,053,19,30
53,053,006,053,31,38
55,119,006,053,1,2
04,013,006,055,40,42
06,001,006,055,304,89
06,007,006,055,16,26
06,009,006,055,44,71
06,013,006,055,1653,314
06,017,006,055,86,87
06,019,006,055,25,35
06,033,006,055,1686,349
06,035,006,055,6,8
06,037,006,055,56,42
06,041,006,055,476,177
06,045,006,055,34,37
06,047,006,055,18,27
06,055,006,055,51743,1015
06,057,006,055,9,10
06,059,006,055,16,25
06,061,006,055,98,69
06,063,006,055,30,48
06,065,006,055,3,4
06,067,006,055,308,136
06,071,006,055,19,31
06,073,006,055,15,18
06,075,006,055,321,140
06,077,006,055,325,123
06,081,006,055,114,85
06,085,006,055,90,70
06,087,006,055,34,37
06,089,006,055,62,54
06,095,006,055,11850,814
06,097,006,055,4434,547
06,099,006,055,49,51
06,101,006,055,18,27
06,109,006,055,8,13
06,113,006,055,300,116
08,041,006,055,7,14
13,089,006,055,34,52
13,121,006,055,9,16
17,031,006,055,13,21
21,239,006,055,5,9
25,021,006,055,19,32
25,025,006,055,18,30
32,003,006,055,13,24
36,029,006,055,7,11
41,051,006,055,14,22
48,029,006,055,10,14
48,355,006,055,7,15
51,061,006,055,12,18
53,051,006,055,15,23
06,001,006,057,22,35
06,005,006,057,11,20
06,007,006,057,72,41
06,017,006,057,271,142
06,019,006,057,19,27
06,033,006,057,26,26
06,037,006,057,67,51
06,041,006,057,8,11
06,047,006,057,41,70
06,055,006,057,16,22
06,057,006,057,29668,1098
06,059,006,057,7,11
06,061,006,057,2780,414
06,063,006,057,54,45
06,067,006,057,292,120
06,071,006,057,24,27
06,073,006,057,29,32
06,077,006,057,9,14
06,081,006,057,14,23
06,085,006,057,25,41
06,089,006,057,42,45
06,091,006,057,153,78
06,093,006,057,36,34
06,097,006,057,30,31
06,099,006,057,39,43
06,101,006,057,193,168
06,107,006,057,4,5
06,111,006,057,11,17
06,113,006,057,17,24
06,115,006,057,869,235
11,001,006,057,6,11
16,075,006,057,7,10
17,197,006,057,10,17
27,107,006,057,2,3
32,003,006,057,21,32
32,005,006,057,8,13
32,031,006,057,1640,367
48,121,006,057,5,8
49,035,006,057,9,14
53,011,006,057,23,36
53,073,006,057,33,50
01,069,006,059,5,9
01,073,006,059,18,21
01,097,006,059,8,15
01,125,006,059,18,29
04,001,006,059,10,10
04,012,006,059,15,21
04,013,006,059,432,122
04,015,006,059,106,72
04,021,006,059,14,23
04,025,006,059,27,31
05,045,006,059,13,20
05,119,006,059,77,108
06,001,006,059,134,63
06,007,006,059,26,30
06,013,006,059,262,118
06,015,006,059,14,21
06,017,006,059,34,32
06,019,006,059,187,97
06,023,006,059,4,5
06,025,006,059,10,14
06,027,006,059,9,10
06,029,006,059,382,118
06,031,006,059,19,33
06,037,006,059,185878,3199
06,039,006,059,37,46
06,041,006,059,50,48
06,051,006,059,18,20
06,053,006,059,84,56
06,055,006,059,11,15
06,057,006,059,63,65
06,059,006,059,1242588,5290
06,061,006,059,109,71
06,065,006,059,73342,2421
06,067,006,059,300,108
06,071,006,059,35745,1364
06,073,006,059,13290,1001
06,075,006,059,82,57
06,077,006,059,166,128
06,079,006,059,83,57
06,081,006,059,115,59
06,083,006,059,148,71
06,085,006,059,338,123
06,087,006,059,9,16
06,089,006,059,13,16
06,097,006,059,92,57
06,099,006,059,39,41
06,107,006,059,74,55
06,111,006,059,1184,236
06,113,006,059,16,26
08,001,006,059,20,30
08,005,006,059,14,18
08,013,006,059,7,11
08,014,006,059,38,39
08,031,006,059,23,27
08,035,006,059,44,38
08,041,006,059,6,11
08,077,006,059,13,22
08,123,006,059,15,24
09,001,006,059,36,25
09,003,006,059,13,20
09,013,006,059,6,9
11,001,006,059,19,31
12,009,006,059,39,60
12,011,006,059,30,46
12,017,006,059,17,26
12,031,006,059,13,22
12,086,006,059,9,15
12,095,006,059,59,50
12,099,006,059,4,5
12,103,006,059,41,59
12,115,006,059,9,15
12,117,006,059,129,137
13,051,006,059,26,30
13,067,006,059,20,23
13,083,006,059,14,22
13,089,006,059,10,16
13,121,006,059,12,21
13,135,006,059,35,39
13,217,006,059,35,50
13,247,006,059,22,35
13,263,006,059,1,2
15,001,006,059,13,20
15,003,006,059,72,49
15,009,006,059,8,13
16,001,006,059,21,36
16,019,006,059,7,12
16,027,006,059,31,51
17,021,006,059,8,10
17,031,006,059,17,27
17,043,006,059,54,35
17,089,006,059,6,9
17,093,006,059,36,56
17,097,006,059,33,47
17,127,006,059,5,9
17,141,006,059,17,24
17,167,006,059,10,11
17,197,006,059,10,16
17,201,006,059,5,7
18,043,006,059,7,10
18,051,006,059,16,26
18,057,006,059,104,163
18,091,006,059,12,18
18,097,006,059,11,13
19,049,006,059,16,28
19,103,006,059,1,4
19,163,006,059,7,11
19,193,006,059,18,18
20,091,006,059,33,30
20,173,006,059,52,82
20,177,006,059,16,25
21,111,006,059,11,18
21,117,006,059,25,35
22,033,006,059,14,23
22,051,006,059,8,15
22,105,006,059,12,20
23,003,006,059,4,6
24,005,006,059,7,9
24,027,006,059,10,16
24,031,006,059,12,14
24,033,006,059,7,11
24,035,006,059,1,2
25,005,006,059,9,13
25,009,006,059,51,43
25,013,006,059,9,14
25,017,006,059,32,39
25,023,006,059,84,102
25,027,006,059,16,24
26,021,006,059,5,7
26,055,006,059,17,29
26,059,006,059,17,34
26,081,006,059,18,22
26,093,006,059,9,11
26,125,006,059,36,29
26,149,006,059,5,10
26,163,006,059,13,20
27,003,006,059,4,8
27,013,006,059,16,25
27,019,006,059,2,3
27,053,006,059,9,15
27,059,006,059,6,6
27,085,006,059,4,5
27,099,006,059,4,5
27,123,006,059,21,21
27,171,006,059,15,25
28,047,006,059,14,21
28,099,006,059,2,4
28,121,006,059,4,7
29,031,006,059,21,35
29,047,006,059,17,25
29,077,006,059,18,29
29,081,006,059,3,3
29,095,006,059,9,14
29,165,006,059,3,4
29,183,006,059,18,19
29,189,006,059,9,13
30,013,006,059,12,20
30,029,006,059,2,3
30,081,006,059,23,20
31,055,006,059,8,12
32,003,006,059,270,121
32,015,006,059,28,40
32,023,006,059,34,54
32,031,006,059,29,37
33,011,006,059,39,48
33,015,006,059,17,22
34,003,006,059,16,26
34,021,006,059,17,26
34,025,006,059,18,28
34,027,006,059,18,30
34,031,006,059,14,21
34,037,006,059,23,36
35,049,006,059,15,21
36,029,006,059,21,24
36,043,006,059,6,10
36,047,006,059,5,8
36,059,006,059,10,15
36,061,006,059,11,17
36,071,006,059,40,35
36,081,006,059,20,31
37,019,006,059,7,12
37,071,006,059,7,10
37,101,006,059,9,16
37,119,006,059,6,8
37,133,006,059,18,29
37,183,006,059,21,25
39,035,006,059,39,35
39,041,006,059,16,26
39,049,006,059,22,29
39,095,006,059,21,26
39,099,006,059,13,18
39,113,006,059,15,25
39,139,006,059,12,18
39,141,006,059,7,13
39,153,006,059,10,17
39,165,006,059,28,30
40,017,006,059,40,61
40,031,006,059,6,12
40,079,006,059,4,6
40,081,006,059,2,3
40,091,006,059,2,4
40,135,006,059,17,16
41,005,006,059,16,27
41,007,006,059,12,21
41,029,006,059,14,22
41,039,006,059,20,26
41,051,006,059,10,16
41,059,006,059,54,69
41,067,006,059,20,26
42,003,006,059,14,23
42,021,006,059,9,15
42,041,006,059,30,43
42,043,006,059,18,27
42,077,006,059,3,5
42,079,006,059,7,9
42,095,006,059,6,9
42,101,006,059,23,21
42,113,006,059,2,3
42,131,006,059,3,5
42,133,006,059,39,38
45,007,006,059,6,10
45,013,006,059,9,14
45,019,006,059,14,17
45,083,006,059,22,36
46,103,006,059,15,23
47,037,006,059,29,32
47,165,006,059,6,12
47,179,006,059,15,24
47,187,006,059,11,16
48,029,006,059,25,34
48,085,006,059,32,36
48,113,006,059,176,102
48,121,006,059,14,17
48,141,006,059,13,21
48,181,006,059,16,26
48,201,006,059,51,52
48,215,006,059,87,98
48,245,006,059,16,23
48,251,006,059,11,18
48,257,006,059,51,58
48,339,006,059,6,10
48,355,006,059,76,119
48,375,006,059,7,15
48,439,006,059,79,90
48,453,006,059,42,54
48,491,006,059,59,48
49,003,006,059,4,4
49,007,006,059,3,6
49,027,006,059,3,5
49,035,006,059,82,78
49,049,006,059,20,23
49,053,006,059,20,24
49,057,006,059,11,18
51,013,006,059,13,20
51,041,006,059,14,22
51,059,006,059,37,33
51,107,006,059,17,27
51,153,006,059,27,32
51,710,006,059,14,23
51,810,006,059,5,10
53,005,006,059,10,12
53,011,006,059,26,25
53,029,006,059,9,14
53,033,006,059,65,42
53,041,006,059,16,25
53,053,006,059,100,70
53,055,006,059,2,4
53,057,006,059,2,2
53,061,006,059,49,60
53,063,006,059,27,31
53,067,006,059,12,19
53,071,006,059,6,8
55,013,006,059,3,5
55,071,006,059,9,14
55,105,006,059,17,26
55,125,006,059,2,4
55,131,006,059,17,26
55,133,006,059,18,21
55,135,006,059,2,3
56,041,006,059,49,44
06,001,006,061,146,80
06,005,006,061,187,138
06,007,006,061,263,113
06,011,006,061,23,27
06,013,006,061,88,74
06,017,006,061,3788,494
06,019,006,061,26,31
06,037,006,061,159,72
06,039,006,061,38,44
06,041,006,061,62,74
06,043,006,061,14,19
06,047,006,061,45,38
06,053,006,061,4,5
06,055,006,061,42,51
06,057,006,061,5139,521
06,059,006,061,21,25
06,061,006,061,99291,1965
06,063,006,061,38,32
06,065,006,061,37,34
06,067,006,061,39042,1319
06,071,006,061,41,51
06,073,006,061,29,34
06,075,006,061,99,64
06,077,006,061,347,125
06,079,006,061,23,31
06,081,006,061,36,43
06,085,006,061,71,44
06,087,006,061,25,31
06,089,006,061,13,15
06,091,006,061,11,14
06,093,006,061,4,5
06,095,006,061,383,125
06,097,006,061,19,20
06,099,006,061,100,62
06,101,006,061,1345,220
06,103,006,061,77,61
06,111,006,061,7,12
06,113,006,061,1095,304
06,115,006,061,2488,390
08,031,006,061,5,7
08,101,006,061,5,8
08,117,006,061,5,8
12,115,006,061,7,12
15,009,006,061,3,5
18,089,006,061,8,13
18,105,006,061,13,21
26,099,006,061,13,24
32,005,006,061,104,74
32,021,006,061,3,6
32,031,006,061,1171,295
32,510,006,061,42,43
37,133,006,061,15,23
39,049,006,061,12,18
41,047,006,061,5,9
48,157,006,061,22,26
48,303,006,061,30,40
51,810,006,061,16,20
53,033,006,061,37,50
53,053,006,061,30,46
56,037,006,061,9,13
06,007,006,063,107,66
06,009,006,063,14,23
06,021,006,063,8,12
06,029,006,063,30,22
06,035,006,063,285,116
06,037,006,063,32,20
06,057,006,063,17,69
06,059,006,063,24,23
06,061,006,063,48,56
06,063,006,063,6024,455
06,065,006,063,14,23
06,067,006,063,8,13
06,077,006,063,15,23
06,081,006,063,53,48
06,085,006,063,17,26
06,089,006,063,75,48
06,091,006,063,45,42
06,099,006,063,34,44
06,101,006,063,24,22
06,103,006,063,65,46
06,109,006,063,22,33
06,115,006,063,78,78
09,007,006,063,11,19
16,087,006,063,10,23
32,005,006,063,3,4
32,031,006,063,93,55
36,103,006,063,3,4
41,019,006,063,23,29
41,031,006,063,28,47
41,051,006,063,38,46
51,041,006,063,9,14
04,003,006,065,2,3
04,005,006,065,49,53
04,012,006,065,343,154
04,013,006,065,240,102
04,015,006,065,242,181
04,017,006,065,6,9
04,019,006,065,36,50
04,021,006,065,50,43
04,027,006,065,81,54
06,001,006,065,37,49
06,013,006,065,34,39
06,017,006,065,22,25
06,019,006,065,56,36
06,023,006,065,13,16
06,025,006,065,1576,313
06,029,006,065,119,65
06,037,006,065,14020,795
06,047,006,065,5,8
06,053,006,065,2,4
06,055,006,065,13,20
06,057,006,065,4,9
06,059,006,065,14166,777
06,061,006,065,15,20
06,065,006,065,622838,4177
06,067,006,065,241,100
06,069,006,065,13,22
06,071,006,065,64255,1991
06,073,006,065,7053,598
06,075,006,065,89,62
06,077,006,065,46,57
06,081,006,065,12,18
06,083,006,065,30,25
06,085,006,065,62,44
06,087,006,065,43,46
06,097,006,065,8,12
06,099,006,065,117,119
06,103,006,065,2,4
06,107,006,065,49,54
06,111,006,065,298,162
08,031,006,065,14,24
08,041,006,065,19,30
11,001,006,065,4,8
12,031,006,065,13,23
12,037,006,065,5,8
12,071,006,065,6,9
12,099,006,065,7,11
13,103,006,065,9,15
16,001,006,065,10,20
16,049,006,065,6,9
16,055,006,065,16,24
16,087,006,065,10,16
17,031,006,065,41,48
17,097,006,065,7,11
17,111,006,065,3,5
17,119,006,065,7,11
18,061,006,065,16,25
18,141,006,065,4,8
21,117,006,065,22,36
22,063,006,065,16,25
25,009,006,065,15,23
26,001,006,065,2,4
26,021,006,065,6,9
26,047,006,065,3,4
26,077,006,065,9,15
26,107,006,065,8,13
27,065,006,065,4,6
27,069,006,065,1,2
28,047,006,065,16,27
29,019,006,065,4,6
30,035,006,065,3,6
32,003,006,065,368,162
32,023,006,065,79,86
32,031,006,065,19,31
33,009,006,065,10,12
35,001,006,065,10,16
35,005,006,065,5,8
35,013,006,065,7,12
36,029,006,065,12,20
36,035,006,065,3,4
36,047,006,065,9,12
36,055,006,065,10,16
36,065,006,065,4,6
37,003,006,065,40,60
37,011,006,065,2,5
38,055,006,065,2,3
40,047,006,065,3,4
40,111,006,065,10,15
41,003,006,065,6,9
41,005,006,065,23,33
41,039,006,065,51,68
41,057,006,065,6,12
41,067,006,065,6,9
42,095,006,065,17,27
48,085,006,065,25,43
48,113,006,065,64,48
48,121,006,065,22,36
48,181,006,065,5,10
48,201,006,065,9,11
48,353,006,065,9,15
48,367,006,065,27,32
48,439,006,065,8,12
48,453,006,065,22,32
49,003,006,065,6,9
49,011,006,065,9,14
49,021,006,065,1,2
49,035,006,065,9,14
49,057,006,065,16,25
51,013,006,065,16,25
51,021,006,065,4,10
