,date_0days,cases_0days,deaths_0days,date_70days,cases_70days,deaths_70days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population,commuting_within,commuting_out,commuting_in,density,pop_2019
1512,2020-03-26,1,0,2020-05-30,23,1,41065,17,25687,6940,8912,1815,1759,11.20557837,26682
1513,2020-03-26,1,0,2020-05-30,6,0,41057,4,25840,8856,8782,744,720,24.525359167,27036
1514,2020-03-26,1,0,2020-05-30,91,5,42063,12,86551,21114,28629,8883,8683,101.6217853,84073
1515,2020-03-26,1,0,2020-05-30,29,0,42039,16,86847,22995,28150,8781,5780,83.600582285,84629
1516,2020-03-26,1,0,2020-05-30,15,0,40035,0,14563,3706,3679,1949,2376,18.577400412,14142
1517,2020-03-26,3,0,2020-05-30,279,3,40031,58,123066,20343,54817,2914,5837,112.91607784,120749
1518,2020-03-26,1,0,2020-05-30,40,2,39175,5,22190,5467,5835,4916,2730,53.509739625,21772
1519,2020-03-26,1,0,2020-05-30,22,2,40081,0,34759,8429,6549,7819,2138,36.621214706,34877
1520,2020-03-26,1,0,2020-05-30,15,3,40135,0,41364,9667,8851,6505,1768,61.72325706,41569
1521,2020-03-26,1,0,2020-05-30,35,2,40115,9,31725,7607,9113,3545,3552,66.11277109,31127
1522,2020-03-26,2,0,2020-05-30,26,0,40111,0,39121,9272,9128,5357,2442,55.151326485,38465
1523,2020-03-26,1,0,2020-05-30,29,6,30101,0,5031,1261,1919,320,556,2.4730862096,4736
1524,2020-03-26,1,0,2020-05-30,1507,42,31079,16,61233,11885,27937,2733,7380,112.28771136,61353
1525,2020-03-26,1,0,2020-05-30,1,0,30059,0,2000,578,752,112,112,0.778470989,1862
1526,2020-03-26,1,0,2020-05-30,11,0,31099,0,6547,1735,1978,1441,1262,12.58128098,6495
1527,2020-03-26,1,0,2020-05-30,79,5,29207,4,29634,7527,7968,3964,2188,35.257978342,29025
1528,2020-03-26,1,0,2020-05-30,5,1,29035,0,6255,1620,1643,741,397,11.790479403,5982
1529,2020-03-26,1,0,2020-05-30,6,0,29017,0,12347,3295,1750,3132,382,19.635728617,12133
1530,2020-03-26,1,0,2020-05-30,11,0,29015,0,18918,7360,3787,2444,611,27.616221732,19443
1531,2020-03-26,3,0,2020-05-30,90,5,28161,0,12426,3373,2420,2553,825,25.918831808,12108
1532,2020-03-26,2,0,2020-05-30,34,0,37013,8,47316,14046,13729,4814,4321,56.476894512,46994
1534,2020-03-26,1,0,2020-05-30,65,4,51099,0,25564,4530,5624,6638,6960,149.39775014,26836
1535,2020-03-26,1,0,2020-05-30,34,1,51079,0,19213,4356,2449,6390,1393,127.09930386,19819
1536,2020-03-26,4,0,2020-05-30,312,6,51061,8,68406,15267,13958,19908,10358,109.90946311,71222
1538,2020-03-26,1,0,2020-05-30,146,2,51175,0,18089,4637,2615,5202,1413,29.424441602,17631
1540,2020-03-26,2,0,2020-05-30,126,0,51149,0,37704,6858,6710,8908,14466,144.54183668,38353
1542,2020-03-26,1,0,2020-05-30,40,1,51143,0,61970,17512,10661,16528,4939,62.284648801,60354
1543,2020-03-26,1,0,2020-05-30,230,20,51131,0,11998,4032,3678,1126,1453,55.309166175,11710
1544,2020-03-26,2,0,2020-05-30,155,2,51187,8,38991,8490,7797,10450,5499,187.21489164,40164
1545,2020-03-26,2,0,2020-05-30,11,0,49029,0,11014,1842,1398,2833,513,19.902535509,12124
1546,2020-03-26,1,0,2020-05-30,18,0,48465,7,48976,9283,17739,1519,772,15.589476621,49025
1547,2020-03-26,1,0,2020-05-30,25,1,51007,0,12802,3301,1831,3772,969,36.990608718,13145
1548,2020-03-26,1,0,2020-05-30,51,4,51191,14,54457,15381,14831,9195,8800,95.765776812,53740
1549,2020-03-26,1,0,2020-05-30,31,4,55019,0,34513,7761,10010,5318,2988,28.746068785,34774
1550,2020-03-26,1,0,2020-05-30,18,1,56019,0,8562,2495,2901,1250,326,2.0329058227,8445
1551,2020-03-26,1,0,2020-05-30,13,0,56017,0,4741,1646,1913,277,168,2.2016243943,4413
1552,2020-03-26,1,0,2020-05-30,11,0,55097,12,70371,15091,28427,7072,7412,88.368284175,70772
1553,2020-03-26,1,0,2020-05-30,7,0,55125,10,21465,8398,6500,2314,2082,25.877126818,22195
1554,2020-03-26,1,0,2020-05-30,7,0,54097,4,24604,6359,7088,2415,2419,68.17101728,24176
1555,2020-03-26,1,0,2020-05-30,15,0,54053,5,27000,7153,5160,3219,1688,61.555265792,26516
1556,2020-03-26,1,0,2020-05-30,7,1,47005,0,16154,4936,3416,2251,1268,40.98337614,16160
1557,2020-03-26,1,0,2020-05-30,21,0,47015,0,13839,3426,1855,3760,525,55.25619499,14678
1558,2020-03-26,1,0,2020-05-30,136,3,47111,0,23239,5106,4904,4436,1139,80.099329604,24602
1559,2020-03-26,1,0,2020-05-30,109,15,42115,4,41716,11975,9513,9128,3212,48.971707315,40328
1560,2020-03-26,1,0,2020-05-30,4,0,48255,0,15051,2900,3957,1197,4162,20.870985987,15601
1561,2020-03-26,1,0,2020-05-30,18,1,48239,0,14756,3317,3342,2770,2377,17.795080504,14760
1562,2020-03-26,2,0,2020-05-30,167,13,48397,6,90414,14954,15163,25311,14903,825.36062823,104915
1563,2020-03-26,1,0,2020-05-30,287,21,48347,27,65411,11946,22319,4708,3579,68.885415109,65204
1564,2020-03-26,1,0,2020-05-30,3,1,48317,0,5547,899,1207,1113,1220,6.3074083925,5771
1565,2020-03-26,1,0,2020-05-30,4,0,47171,0,17830,5164,3536,2838,2296,96.112207583,17883
1566,2020-03-26,1,0,2020-05-30,205,4,48005,29,87700,18271,31162,4142,5489,108.69412151,86715
1567,2020-03-26,1,0,2020-05-30,26,0,47121,0,11830,3343,1096,2687,835,63.658447919,12422
1568,2020-03-26,2,0,2020-05-30,37,3,48057,6,21821,4869,6977,2292,5302,42.005446996,21290
1569,2020-03-26,1,0,2020-05-30,7,1,30053,0,19249,7031,6207,466,386,5.5307416997,19980
1570,2020-03-26,1,0,2020-05-30,132,5,13037,0,6503,1362,1428,576,583,22.073290155,6189
1571,2020-03-26,1,0,2020-05-30,43,2,13143,0,28722,6357,4799,6031,4021,105.58352184,29792
1572,2020-03-26,1,0,2020-05-30,46,1,13119,8,22328,5691,4227,3568,3936,89.267709284,23349
1573,2020-03-26,1,0,2020-05-30,57,4,12133,0,24472,5555,4344,3852,2635,43.567657611,25473
1574,2020-03-26,1,0,2020-05-30,2,0,16037,0,4141,1641,1406,218,117,0.8766446642,4315
1575,2020-03-26,2,0,2020-05-30,73,5,17179,8,134695,31973,36848,27090,19530,203.88278094,131803
1576,2020-03-26,1,0,2020-05-30,12,0,17055,0,39302,10199,7775,7377,2507,94.074307236,38469
1577,2020-03-26,1,0,2020-05-30,67,5,13189,0,21488,4855,4145,4008,3317,82.774133665,21312
1578,2020-03-26,1,0,2020-05-30,56,4,13279,8,27160,5815,8194,2400,4463,73.706990666,26830
1579,2020-03-26,1,0,2020-05-30,15,0,5017,0,11008,2835,2551,1174,1117,15.693465327,10118
1580,2020-03-26,2,0,2020-05-30,383,44,4015,80,204691,73559,52567,12766,2822,15.915332957,212181
1581,2020-03-26,2,0,2020-05-30,70,2,4012,3,20477,9183,5590,709,1180,4.6944664886,21108
1582,2020-03-26,2,0,2020-05-30,26,0,5121,2,17514,4836,4279,2267,1035,27.533501081,17958
1583,2020-03-26,4,0,2020-05-30,47,0,5085,0,71568,12771,12000,20262,4567,95.03693678,73309
1584,2020-03-26,2,0,2020-05-30,20,0,5061,0,13472,3157,4374,1045,2990,22.430767562,13202
1585,2020-03-26,1,0,2020-05-30,243,3,1049,12,71194,15782,19719,7614,4211,92.025625422,71513
1586,2020-03-26,1,0,2020-05-30,76,3,1041,0,13866,3371,2918,2615,1018,22.619139114,13772
1587,2020-03-26,2,0,2020-05-30,38,1,1037,0,10955,3145,704,2998,715,16.38166426,10663
1588,2020-03-26,2,0,2020-05-30,203,4,1011,0,10478,2371,2447,1401,840,16.218372794,10101
1589,2020-03-26,1,0,2020-05-30,151,8,1023,0,13188,3759,2606,1624,871,13.781552293,12589
1590,2020-03-26,1,0,2020-05-30,163,6,1091,5,19743,5124,4632,2128,1741,19.309184104,18863
1591,2020-03-26,1,0,2020-05-30,238,12,1085,0,10362,2481,1105,2224,1274,13.58548408,9726
1592,2020-03-26,1,0,2020-05-30,26,3,8063,0,7846,1873,3218,154,455,3.2843989042,7097
1593,2020-03-26,1,0,2020-05-30,40,0,8121,0,4809,1285,1392,733,210,1.949101146,4908
1594,2020-03-26,2,0,2020-05-30,23,0,8105,0,11430,2857,3325,1604,810,12.354757523,11267
1595,2020-03-26,1,1,2020-05-30,5,1,26053,5,15577,5016,4393,1252,1173,12.679928117,13975
1596,2020-03-26,1,0,2020-05-30,16,1,26113,0,14982,4031,3036,2914,1300,26.767574969,15118
1597,2020-03-26,1,1,2020-05-30,21,2,26107,4,43181,10289,11818,5329,4369,78.275742221,43453
1598,2020-03-26,2,0,2020-05-30,147,4,26067,2,64147,12876,12133,14018,5615,113.24134529,64697
1599,2020-03-26,1,0,2020-05-30,36,1,23007,5,30177,8571,10832,3200,2522,17.795475907,30199
1600,2020-03-26,1,0,2020-05-30,53,3,22113,6,59841,11580,12695,11822,3557,50.724849878,59511
1601,2020-03-26,1,0,2020-05-30,85,2,26127,0,26317,7218,5835,4296,2072,49.186194688,26467
1602,2020-03-26,3,0,2020-05-30,735,61,28075,51,78221,17686,29158,3618,8188,105.33991289,74125
1603,2020-03-26,2,0,2020-05-30,26,0,28119,0,7537,1751,1008,1246,345,16.769884482,6792
1604,2020-03-26,1,0,2020-05-30,21,1,26129,10,20979,6773,5693,1802,1811,37.261542518,20997
1605,2020-03-26,1,0,2020-05-30,15,0,28009,0,8306,2049,751,2184,347,20.311530418,8259
1606,2020-03-26,1,0,2020-05-30,240,26,26155,7,68617,16363,13793,15278,4827,128.29983954,68122
1607,2020-03-26,1,0,2020-05-30,490,1,27067,8,42577,10445,18527,2985,4035,54.176025838,43199
1608,2020-03-26,1,0,2020-05-30,11,3,27167,0,6398,1726,1304,1958,1400,8.2649846965,6207
1609,2020-03-26,1,0,2020-05-30,16,0,27143,0,14888,3491,3642,4090,1478,25.244790028,14865
1610,2020-03-26,1,0,2020-05-30,34,3,19043,0,17711,5374,5710,3107,1890,22.542176089,17549
1611,2020-03-26,1,0,2020-05-30,15,3,19007,3,12547,3759,4339,1325,962,24.987359546,12426
1612,2020-03-26,1,0,2020-05-30,62,1,19057,12,39876,10621,15916,2624,5915,93.641698544,38967
1613,2020-03-26,1,0,2020-05-30,13,1,18171,0,8269,2214,1397,2498,859,22.663054412,8265
1614,2020-03-26,1,0,2020-05-30,13,0,19145,2,15393,4507,5670,1319,1957,28.240359593,15107
1615,2020-03-26,1,0,2020-05-30,24,0,19133,0,8865,2842,2555,1522,605,12.412258759,8615
1616,2020-03-26,1,0,2020-05-30,93,10,19123,0,22301,5458,6675,3976,1943,38.704844554,22095
1617,2020-03-26,1,0,2020-05-30,21,2,18045,0,16620,4359,3690,3638,2070,41.312454839,16346
1618,2020-03-26,1,0,2020-05-30,16,0,18129,0,25599,6134,5471,6503,3856,62.112735767,25427
1619,2020-03-26,1,0,2020-05-30,128,24,18117,0,19623,4677,5559,2668,2019,49.31496019,19646
1620,2020-03-26,1,0,2020-05-30,102,1,18099,7,46752,10866,13518,7456,5934,104.2739732,46258
1621,2020-03-26,1,0,2020-05-30,34,0,21233,0,13180,3120,2355,2739,1836,38.970322035,12942
1622,2020-03-26,1,0,2020-05-30,11,0,21225,0,14915,3262,4529,1410,1841,41.944729182,14381
1623,2020-03-26,4,0,2020-05-30,194,30,22037,0,19553,4704,2785,4213,1793,42.203110874,19135
1624,2020-03-26,1,0,2020-05-30,195,24,22077,0,22271,5833,4806,3978,1197,38.99722052,21730
1625,2020-03-26,1,0,2020-05-30,90,0,22065,0,11616,2251,2868,1023,554,17.538307858,10951
1626,2020-03-26,1,0,2020-05-30,51,0,22059,0,14930,3353,3503,1711,1234,23.839232775,14892
1627,2020-03-26,1,0,2020-05-30,13,0,21167,4,21378,5365,4956,4205,2422,88.062645826,21933
1628,2020-03-26,2,0,2020-05-30,458,17,21015,18,127682,22880,34995,26739,46380,542.38531809,133581
1629,2020-03-26,1,0,2020-05-30,8,1,20191,0,23336,5525,5922,4702,1924,19.325438109,22836
1630,2020-03-26,1,0,2020-05-30,22,0,20087,0,18856,4716,2878,6269,1441,35.7567766,19043
1631,2020-03-26,1,0,2020-05-30,9,0,21161,5,17167,4041,4951,2094,3890,71.087570437,17070
1632,2020-03-26,1,0,2020-05-30,222,31,21107,19,45985,11048,14940,4138,3636,82.436479048,44686
1633,2020-03-27,2,0,2020-05-30,40,0,39051,7,42296,9768,11287,9198,6746,103.90010953,42126
1634,2020-03-27,3,0,2020-05-30,77,2,37079,0,21059,4490,2770,5065,2525,78.988600799,21069
1635,2020-03-27,1,0,2020-05-30,41,3,39149,7,48902,10525,16605,6731,11058,119.18202353,48590
1636,2020-03-27,1,0,2020-05-30,201,2,37171,10,72315,18749,20957,8645,8666,134.49000846,71783
1637,2020-03-27,1,0,2020-05-30,48,1,37145,6,39240,9982,8964,7274,2622,100.65405418,39490
1638,2020-03-27,1,0,2020-05-30,11,0,41049,0,11153,2515,3427,1273,1865,5.7142735901,11603
1639,2020-03-27,1,0,2020-05-30,190,3,42097,6,93038,24903,20891,19439,9945,198.34400703,90843
1640,2020-03-27,1,0,2020-05-30,39,1,40023,0,14979,3990,3862,1396,1169,19.046911192,14672
1641,2020-03-27,1,0,2020-05-30,5,1,40077,0,10621,2798,2571,1397,1093,13.949740473,10073
1642,2020-03-27,1,0,2020-05-30,29,1,40021,30,48404,10095,14087,5011,2697,64.962516427,48657
1643,2020-03-27,1,0,2020-05-30,158,10,40015,0,29437,6475,7125,3849,1551,22.509817603,28762
1644,2020-03-27,1,0,2020-05-30,16,0,41009,0,50207,13196,8480,11303,2379,79.551515045,52354
1645,2020-03-27,2,0,2020-05-30,41,3,40121,15,44673,11478,15850,2234,3033,33.438017656,43654
1646,2020-03-27,1,0,2020-05-30,9,0,29009,0,35398,9615,10110,3741,5623,45.996873574,35789
1647,2020-03-27,1,0,2020-05-30,8,0,30067,4,16001,4577,6233,1435,645,5.9254860741,16606
1648,2020-03-27,1,0,2020-05-30,5,0,30047,0,29518,8372,9554,1992,866,20.43520938,30458
1649,2020-03-27,1,0,2020-05-30,11,0,29229,0,18304,4787,3588,2730,1381,26.825578604,18289
1650,2020-03-27,1,0,2020-05-30,19,0,29177,0,22859,5551,3469,6464,1225,40.466991263,23018
1651,2020-03-27,2,0,2020-05-30,690,2,29021,21,89425,18624,36769,4820,14026,213.99931143,87364
1652,2020-03-27,1,0,2020-05-30,3,0,29005,0,5335,1721,1914,730,231,9.3972906116,5143
1653,2020-03-27,1,0,2020-05-30,77,1,29159,9,42309,9293,15786,2834,4256,62.060204177,42339
1654,2020-03-27,2,0,2020-05-30,81,1,29113,4,54800,9951,9077,14272,3080,94.184155997,59013
1655,2020-03-27,1,0,2020-05-30,6,0,29041,0,7586,2288,1683,1615,518,9.8858060775,7426
1656,2020-03-27,1,0,2020-05-30,74,2,35061,0,75845,17086,14802,12729,2791,71.889786821,76688
1657,2020-03-27,1,0,2020-05-30,38,0,35041,0,19313,3425,5965,2197,999,7.5632109614,18500
1660,2020-03-27,1,0,2020-05-30,10,0,49047,4,36343,4899,13591,1601,2165,7.9720978547,35734
1661,2020-03-27,1,0,2020-05-30,16,1,48489,0,21839,3957,3246,2080,1264,36.163100451,21358
1662,2020-03-27,1,0,2020-05-30,11,0,48463,6,27015,6046,9075,1388,1442,17.230907221,26741
1663,2020-03-27,1,0,2020-05-30,4,1,48503,0,18166,4758,7034,1172,1121,19.693857231,18010
1665,2020-03-27,1,0,2020-05-30,33,2,55075,10,40712,12297,13996,4622,6101,28.83243346,40350
1666,2020-03-27,1,1,2020-05-30,2,1,55051,0,5748,2170,1280,1255,684,7.5005740842,5687
1667,2020-03-27,2,0,2020-05-30,14,4,55103,4,17626,5148,5247,2927,1622,29.432762407,17252
1668,2020-03-27,1,0,2020-05-30,36,3,56043,0,8253,2206,3376,376,554,3.4864388683,7805
1669,2020-03-27,1,0,2020-05-30,5,0,56015,0,13479,3710,4947,1073,447,5.9358922451,13211
1670,2020-03-27,1,0,2020-05-30,39,1,55135,4,51651,13904,16016,9144,6323,68.196382028,50990
1671,2020-03-27,1,0,2020-05-30,3,0,53059,0,11498,3238,2113,2417,485,7.2864564275,12083
1672,2020-03-27,1,0,2020-05-30,4,0,54073,0,7527,1842,1348,1528,1514,57.331976996,7460
1673,2020-03-27,1,0,2020-05-30,18,0,54029,10,29921,8634,8013,6058,3762,348.75006828,28810
1674,2020-03-27,1,0,2020-05-30,9,0,54025,12,35523,10528,11721,2234,3585,33.988583529,34662
1675,2020-03-27,1,0,2020-05-30,89,0,46127,0,14929,3448,3462,3979,5019,34.577896105,15932
1676,2020-03-27,1,0,2020-05-30,26,1,46121,0,10016,1102,2523,303,506,7.3289882057,10177
1677,2020-03-27,2,0,2020-05-30,11,0,46081,5,25018,6595,10006,2538,2325,32.302864805,25844
1678,2020-03-27,1,0,2020-05-30,1,0,46049,0,2327,716,994,157,158,2.3418758909,2299
1679,2020-03-27,1,0,2020-05-30,25,0,46003,0,2739,732,879,458,368,3.8830703924,2751
1680,2020-03-27,2,0,2020-05-30,27,3,48221,12,55418,17518,13189,8563,4673,146.52184064,61643
1681,2020-03-27,1,0,2020-05-30,244,25,48203,0,66606,14535,15880,12116,7490,73.943031064,66553
1682,2020-03-27,1,0,2020-05-30,328,5,48441,110,135371,25874,58997,3975,7001,150.76844719,138034
1683,2020-03-27,2,0,2020-05-30,33,0,48427,0,63420,9636,15371,4896,1839,52.840176094,64633
1684,2020-03-27,1,0,2020-05-30,201,6,48419,0,25689,5778,7287,2766,1555,31.767655706,25274
1685,2020-03-27,3,0,2020-05-30,674,6,48381,0,130552,25788,27052,37010,11441,151.01212562,137713
1686,2020-03-27,1,0,2020-05-30,55,2,48349,9,48239,10925,14878,4635,3466,49.634141212,50113
1687,2020-03-27,1,0,2020-05-30,9,1,48337,0,19406,5647,5443,2659,1201,21.288944603,19818
1688,2020-03-27,1,0,2020-05-30,34,1,47159,2,19279,4324,4131,3824,1559,64.133993695,20157
1689,2020-03-27,1,0,2020-05-30,44,2,48073,0,51594,11992,12975,6491,3141,49.998321227,52646
1690,2020-03-27,1,0,2020-05-30,7,0,28125,0,4631,994,1007,514,388,10.008801405,4321
1691,2020-03-27,1,0,2020-05-30,43,0,13053,0,11096,645,4754,1801,10231,43.849500395,10907
1692,2020-03-27,1,0,2020-05-30,30,0,13147,0,25535,7015,5052,4484,1992,112.74742334,26205
1693,2020-03-27,1,0,2020-05-30,520,23,13137,4,43878,10665,10355,6233,5498,163.74088544,45328
1694,2020-03-27,1,0,2020-05-30,31,1,12075,0,39713,12422,6744,7153,2540,37.115151768,41503
1695,2020-03-27,1,0,2020-05-30,167,18,12121,0,43814,11617,9771,5506,3259,64.507811609,44417
1696,2020-03-27,1,0,2020-05-30,131,4,17075,0,28457,8008,8436,4951,1818,24.265366799,27114
1697,2020-03-27,1,0,2020-05-30,69,0,17073,3,49649,12932,12260,11046,2885,59.428708102,48913
1698,2020-03-27,1,0,2020-05-30,15,1,17011,9,33619,9368,9557,6431,3592,37.542669859,32628
1699,2020-03-27,1,0,2020-05-30,17,0,16045,0,16850,4887,3161,2426,714,32.356177425,18112
1700,2020-03-27,2,0,2020-05-30,280,34,13293,28,26241,6294,6236,3257,2254,81.368499194,26320
1701,2020-03-27,1,0,2020-05-30,11,0,5005,17,41093,15979,12543,2256,2926,75.655216879,41932
1702,2020-03-27,2,0,2020-05-30,88,0,1133,4,23968,6575,5254,3141,2762,38.547672328,23629
1703,2020-03-27,1,0,2020-05-30,57,3,1053,14,37621,8677,9016,3041,3392,38.755951378,36633
1704,2020-03-27,2,0,2020-05-30,77,1,1039,13,37519,10290,11014,2947,1889,35.950408623,37049
1705,2020-03-27,1,0,2020-05-30,94,4,1063,0,8533,2352,1085,1297,798,12.535873955,8111
1706,2020-03-27,1,0,2020-05-30,125,7,1111,0,22530,6129,4724,3681,906,39.138789293,22722
1707,2020-03-27,1,0,2020-05-30,3,0,8073,0,5520,1200,1304,169,882,2.2116792515,5701
1708,2020-03-27,1,0,2020-05-30,6,0,8023,0,3628,1272,890,339,109,3.1663577284,3887
1709,2020-03-27,1,0,2020-05-30,746,4,6031,22,150183,20569,41634,11978,12495,110.00431738,152940
1710,2020-03-27,1,0,2020-05-30,5,0,6011,0,21479,4027,6624,1946,2340,18.724913044,21547
1711,2020-03-27,1,0,2020-05-30,74,2,8003,6,16345,2952,5493,702,2847,22.465424451,16233
1712,2020-03-27,1,0,2020-05-30,93,2,18015,0,19994,5056,3183,5842,2314,54.421434495,20257
1713,2020-03-27,1,0,2020-05-30,58,5,26039,6,13821,4436,3032,2093,1490,25.213726526,14029
1714,2020-03-27,1,0,2020-05-30,82,3,26027,0,51397,13966,8101,13923,4251,105.66504405,51787
1715,2020-03-27,1,0,2020-05-30,44,1,26063,4,31750,10169,11761,1836,2429,37.057663334,30981
1716,2020-03-27,1,0,2020-05-30,74,9,26057,0,41319,9162,10374,5279,4820,71.626301081,40711
1717,2020-03-27,1,0,2020-05-30,208,13,22125,0,15376,3049,2807,2145,2349,38.599771755,15568
1718,2020-03-27,1,0,2020-05-30,144,11,28069,0,10082,2367,1597,1869,2029,12.714988419,9742
1719,2020-03-27,1,0,2020-05-30,42,1,28063,0,7463,1641,820,944,744,13.444036679,6990
1720,2020-03-27,1,0,2020-05-30,630,38,28099,0,29437,5993,8801,3072,3179,51.072172722,29118
1721,2020-03-27,1,0,2020-05-30,14,0,27007,10,45847,9482,17021,3184,3549,18.839747795,47188
1722,2020-03-27,1,0,2020-05-30,18,0,27043,4,13966,4173,5019,2006,1386,19.162700747,13653
1723,2020-03-27,1,0,2020-05-30,6,1,27087,0,5500,1271,1498,671,1078,9.9073845865,5527
1724,2020-03-27,1,0,2020-05-30,5,0,27081,0,5724,1776,1736,1191,478,10.50520479,5639
1725,2020-03-27,1,0,2020-05-30,20,0,19059,3,17000,5604,6902,1881,2260,45.353724812,17258
1726,2020-03-27,1,0,2020-05-30,61,1,19045,10,47587,12082,17277,5727,5875,66.812594993,46429
1727,2020-03-27,1,0,2020-05-30,15,1,19023,0,14822,4297,3138,4150,1234,24.888899587,14439
1728,2020-03-27,1,0,2020-05-30,41,3,18183,0,33481,8060,7662,8620,4836,101.20933212,33964
1729,2020-03-27,1,0,2020-05-30,17,0,19083,0,17239,4835,6264,1949,1712,29.590225761,16846
1730,2020-03-27,1,0,2020-05-30,39,1,19187,8,36945,8966,14258,2065,3752,50.165658876,35904
1731,2020-03-27,1,0,2020-05-30,7,0,19137,8,10239,2863,3519,1008,1101,23.383809178,9917
1732,2020-03-27,1,0,2020-05-30,892,16,19127,0,40476,9549,15521,3475,3398,68.766444364,39369
1733,2020-03-27,1,0,2020-05-30,33,0,19095,0,16231,3976,5476,3175,3348,27.59631515,16184
1734,2020-03-27,1,0,2020-05-30,167,0,19197,0,12864,3778,4586,1294,1559,21.643119997,12562
1735,2020-03-27,1,0,2020-05-30,27,2,18069,0,36520,8144,11199,6338,4315,95.439909021,36520
1736,2020-03-27,1,0,2020-05-30,176,11,18065,10,48649,12162,10169,9105,3403,122.4151072,47972
1737,2020-03-27,1,0,2020-05-30,49,1,18049,4,20296,5248,5071,3847,1827,54.219276739,19974
1738,2020-03-27,1,0,2020-05-30,228,2,18023,0,32455,7149,8451,6163,3457,79.984257434,32399
1739,2020-03-27,1,0,2020-05-30,129,2,18085,14,78720,16785,28075,8749,9019,149.51197031,79456
1740,2020-03-27,1,0,2020-05-30,70,3,18135,0,25203,6468,5846,5231,2300,54.522839314,24665
1741,2020-03-27,2,0,2020-05-30,77,2,18087,0,38720,7291,9260,6087,5294,104.34906183,39614
1742,2020-03-27,3,0,2020-05-30,27,0,21239,0,25817,6129,5196,7296,4893,140.62281054,26734
1743,2020-03-27,1,0,2020-05-30,4,0,20143,0,5957,1490,1307,1636,325,7.914193336,5704
1744,2020-03-27,1,0,2020-05-30,7,0,20139,0,15894,4124,2682,4432,701,22.606454106,15949
1745,2020-03-27,1,0,2020-05-30,27,0,20113,7,28792,7540,12598,2646,3789,31.773879389,28542
1746,2020-03-27,1,0,2020-05-30,5,1,20027,0,8203,2413,3120,1086,760,12.400463388,8002
1747,2020-03-27,1,0,2020-05-30,15,2,20079,6,34683,8619,10989,5209,4060,63.786246623,34429
1748,2020-03-27,1,0,2020-05-30,1,0,20063,0,2632,882,1138,205,354,2.4597217138,2636
1749,2020-03-27,1,0,2020-05-30,50,8,20031,0,8328,2233,3057,1028,1644,13.047055805,8179
1750,2020-03-27,1,0,2020-05-30,8,0,21123,0,14102,3193,2142,3487,1241,55.048119317,14398
1751,2020-03-27,2,0,2020-05-30,173,11,21037,21,91804,19251,16245,28797,13906,618.36956916,93584
1752,2020-03-27,2,0,2020-05-30,111,4,21029,0,78622,16484,11597,24963,10400,274.97464615,81676
1753,2020-03-28,1,0,2020-05-30,6,0,39131,0,28291,6786,5751,3947,4502,63.07778965,27772
1754,2020-03-28,1,0,2020-05-30,99,16,39123,4,40769,12744,9849,9262,5119,159.10019022,40525
1755,2020-03-28,1,0,2020-05-30,73,3,39011,6,45778,10738,12677,9705,7663,113.745286,45656
1756,2020-03-28,2,0,2020-05-30,36,4,37149,6,20434,7657,3946,4180,1875,87.190319676,20724
1757,2020-03-28,1,0,2020-05-30,24,2,37143,0,13506,4652,1792,3045,889,54.468411395,13463
1758,2020-03-28,1,0,2020-05-30,6,0,39161,5,28262,6946,7859,4978,3309,69.10612716,28275
1759,2020-03-28,2,0,2020-05-30,211,32,39003,62,104157,24080,37674,8913,15124,254.28582804,102351
1760,2020-03-28,1,0,2020-05-30,2,0,38085,0,4420,542,1172,100,622,3.8663624335,4230
1761,2020-03-28,2,0,2020-05-30,39,0,38061,0,9986,1616,3880,641,3150,5.7772635601,10545
1762,2020-03-28,2,0,2020-05-30,7,0,38055,0,9607,2983,3152,1346,1385,4.4781226172,9450
1763,2020-03-28,1,0,2020-05-30,1,0,38023,0,2378,830,1096,144,394,1.7955742141,2264
1764,2020-03-28,2,0,2020-05-30,4,0,38003,0,10971,3118,4870,889,579,6.9826302577,10415
1765,2020-03-28,1,0,2020-05-30,27,2,42031,7,38747,9831,11471,5242,3226,63.974267484,38438
1766,2020-03-28,1,0,2020-05-30,2,0,42023,0,4754,1626,1776,418,469,11.223253065,4447
1767,2020-03-28,1,0,2020-05-30,42,1,42109,0,40570,9628,11846,6993,6141,122.79216121,40372
1768,2020-03-28,1,0,2020-05-30,57,3,42099,0,45878,11279,7395,15211,2783,83.909955336,46272
1769,2020-03-28,1,0,2020-05-30,12,1,42083,5,42070,10418,14216,3809,2816,41.48873934,40625
1770,2020-03-28,1,0,2020-05-30,230,2,42061,7,45686,11826,11493,6690,3525,51.613688264,45144
1771,2020-03-28,1,0,2020-05-30,14,1,40079,4,49860,11673,11918,6152,2250,31.369947281,49853
1772,2020-03-28,1,0,2020-05-30,23,0,40105,0,10448,2710,1762,2418,636,17.807863609,10076
1773,2020-03-28,1,0,2020-05-30,13,0,31073,0,2019,614,557,515,165,4.3435071587,1990
1774,2020-03-28,1,0,2020-05-30,26,0,29219,0,33554,8041,5270,9382,2738,83.174037337,35649
1775,2020-03-28,1,0,2020-05-30,571,1,31141,5,32875,7783,14919,2422,4323,49.651397125,33470
1776,2020-03-28,1,0,2020-05-30,78,4,32013,3,17088,3163,7312,899,1043,1.7458110839,16831
